Index,CurrentTime,Timestamp_ms,DataRate,PowerLevel,counter,Indicator
158559,17:39:02,217858,2,0,5,1
158560,17:39:02,217859,2,0,5,0
158561,17:39:02,217860,2,0,5,0
158562,17:39:02,217862,2,0,5,0
158563,17:39:02,217863,2,0,5,0
158564,17:39:02,217864,2,0,5,0
158565,17:39:02,217866,2,0,5,0
158566,17:39:02,217867,2,0,5,0
158567,17:39:02,217868,2,0,5,0
158568,17:39:02,217870,2,0,5,0
158569,17:39:02,217871,2,0,5,0
158570,17:39:02,217872,2,0,5,0
158571,17:39:02,217874,2,0,5,0
158572,17:39:02,217875,2,0,5,0
158573,17:39:02,217877,2,0,5,0
158574,17:39:02,217878,2,0,5,0
158575,17:39:02,217879,2,0,5,0
158576,17:39:02,217881,2,0,5,0
158577,17:39:02,217882,2,0,5,0
158578,17:39:02,217883,2,0,5,0
158579,17:39:02,217885,2,0,5,0
158580,17:39:02,217886,2,0,5,0
158581,17:39:02,217887,2,0,5,0
158582,17:39:02,217889,2,0,5,0
158583,17:39:02,217890,2,0,5,0
158584,17:39:02,217892,2,0,5,0
158585,17:39:02,217893,2,0,5,0
158586,17:39:02,217894,2,0,5,0
158587,17:39:02,217896,2,0,5,0
158588,17:39:02,217897,2,0,5,0
158589,17:39:02,217898,2,0,5,0
158590,17:39:02,217900,2,0,5,0
158591,17:39:02,217901,2,0,5,0
158592,17:39:02,217902,2,0,5,0
158593,17:39:02,217904,2,0,5,0
158594,17:39:02,217905,2,0,5,0
158595,17:39:02,217907,2,0,5,0
158596,17:39:02,217908,2,0,5,0
158597,17:39:02,217909,2,0,5,0
158598,17:39:02,217911,2,0,5,0
158599,17:39:02,217912,2,0,5,0
158600,17:39:02,217913,2,0,5,0
158601,17:39:02,217915,2,0,5,0
158602,17:39:02,217916,2,0,5,0
158603,17:39:02,217917,2,0,5,0
158604,17:39:02,217919,2,0,5,0
158605,17:39:02,217920,2,0,5,0
158606,17:39:02,217921,2,0,5,0
158607,17:39:02,217923,2,0,5,0
158608,17:39:02,217924,2,0,5,0
158609,17:39:02,217926,2,0,5,0
158610,17:39:02,217927,2,0,5,0
158611,17:39:02,217928,2,0,5,0
158612,17:39:02,217930,2,0,5,0
158613,17:39:02,217931,2,0,5,0
158614,17:39:02,217932,2,0,5,0
158615,17:39:02,217934,2,0,5,0
158616,17:39:02,217935,2,0,5,0
158617,17:39:02,217936,2,0,5,0
158618,17:39:02,217938,2,0,5,0
158619,17:39:02,217939,2,0,5,0
158620,17:39:02,217941,2,0,5,0
158621,17:39:02,217942,2,0,5,0
158622,17:39:02,217943,2,0,5,0
158623,17:39:02,217945,2,0,5,0
158624,17:39:02,217946,2,0,5,0
158625,17:39:02,217947,2,0,5,0
158626,17:39:02,217949,2,0,5,0
158627,17:39:02,217950,2,0,5,0
158628,17:39:02,217951,2,0,5,0
158629,17:39:02,217953,2,0,5,0
158630,17:39:02,217954,2,0,5,0
158631,17:39:02,217956,2,0,5,0
158632,17:39:02,217957,2,0,5,0
158633,17:39:02,217958,2,0,5,0
158634,17:39:02,217960,2,0,5,0
158635,17:39:02,217961,2,0,5,0
158636,17:39:02,217962,2,0,5,0
158637,17:39:02,217964,2,0,5,0
158638,17:39:02,217965,2,0,5,0
158639,17:39:02,217966,2,0,5,0
158640,17:39:02,217968,2,0,5,0
158641,17:39:02,217969,2,0,5,0
158642,17:39:02,217970,2,0,5,0
158643,17:39:02,217972,2,0,5,0
158644,17:39:02,217973,2,0,5,0
158645,17:39:02,217975,2,0,5,0
158646,17:39:02,217976,2,0,5,0
158647,17:39:02,217977,2,0,5,0
158648,17:39:02,217979,2,0,5,0
158649,17:39:02,217980,2,0,5,0
158650,17:39:02,217981,2,0,5,0
158651,17:39:02,217983,2,0,5,0
158652,17:39:02,217984,2,0,5,0
158653,17:39:02,217985,2,0,5,0
158654,17:39:02,217987,2,0,5,0
158655,17:39:02,217988,2,0,5,0
158656,17:39:02,217990,2,0,5,0
158657,17:39:02,217991,2,0,5,0
158658,17:39:02,217992,2,0,5,0
158659,17:39:02,217994,2,0,5,0
158660,17:39:02,217995,2,0,5,0
158661,17:39:02,217996,2,0,5,0
158662,17:39:02,217998,2,0,5,0
158663,17:39:02,217999,2,0,5,0
158664,17:39:02,218000,2,0,5,0
158665,17:39:02,218002,2,0,5,0
158666,17:39:02,218003,2,0,5,0
158667,17:39:02,218005,2,0,5,0
158668,17:39:02,218006,2,0,5,0
158669,17:39:02,218007,2,0,5,0
158670,17:39:02,218009,2,0,5,0
158671,17:39:02,218010,2,0,5,0
158672,17:39:02,218011,2,0,5,0
158673,17:39:02,218013,2,0,5,0
158674,17:39:02,218014,2,0,5,0
158675,17:39:02,218015,2,0,5,0
158676,17:39:02,218017,2,0,5,0
158677,17:39:02,218018,2,0,5,0
158678,17:39:02,218019,2,0,5,0
158679,17:39:02,218021,2,0,5,0
158680,17:39:02,218022,2,0,5,0
158681,17:39:02,218024,2,0,5,0
158682,17:39:02,218025,2,0,5,0
158683,17:39:02,218026,2,0,5,0
158684,17:39:02,218028,2,0,5,0
158685,17:39:02,218029,2,0,5,0
158686,17:39:02,218030,2,0,5,0
158687,17:39:02,218032,2,0,5,0
158688,17:39:02,218033,2,0,5,0
158689,17:39:02,218034,2,0,5,0
158690,17:39:02,218036,2,0,5,0
158691,17:39:02,218037,2,0,5,0
158692,17:39:02,218039,2,0,5,0
158693,17:39:02,218040,2,0,5,0
158694,17:39:02,218041,2,0,5,0
158695,17:39:02,218043,2,0,5,0
158696,17:39:02,218044,2,0,5,0
