15:20:39,Timestamp,Index,DataRate,PowerLevel
15:21:16,33907,13061,250,3
15:21:16,33909,13062,250,3
15:21:16,33912,13063,250,3
15:21:16,33914,13064,250,3
15:21:16,33917,13065,250,3
15:21:16,33919,13066,250,3
15:21:16,33922,13067,250,3
15:21:16,33924,13068,250,3
15:21:16,33927,13069,250,3
15:21:16,33929,13070,250,3
15:21:16,33932,13071,250,3
15:21:16,33934,13072,250,3
15:21:16,33937,13073,250,3
15:21:16,33940,13074,250,3
15:21:16,33942,13075,250,3
15:21:16,33945,13076,250,3
15:21:16,33947,13077,250,3
15:21:16,33950,13078,250,3
15:21:16,33952,13079,250,3
15:21:16,33955,13080,250,3
15:21:16,33957,13081,250,3
15:21:16,33960,13082,250,3
15:21:16,33962,13083,250,3
15:21:16,33965,13084,250,3
15:21:16,33967,13085,250,3
15:21:16,33970,13086,250,3
15:21:16,33972,13087,250,3
15:21:16,33975,13088,250,3
15:21:16,33977,13089,250,3
15:21:16,33982,13091,250,3
15:21:16,33985,13092,250,3
15:21:16,33987,13093,250,3
15:21:16,33990,13094,250,3
15:21:16,33992,13095,250,3
15:21:16,33995,13096,250,3
15:21:16,33997,13097,250,3
15:21:16,34000,13098,250,3
15:21:16,34002,13099,250,3
15:21:16,34005,13100,250,3
15:21:16,34007,13101,250,3
15:21:16,34010,13102,250,3
15:21:16,34012,13103,250,3
15:21:16,34015,13104,250,3
15:21:16,34017,13105,250,3
15:21:16,34020,13106,250,3
15:21:16,34023,13107,250,3
15:21:16,34025,13108,250,3
15:21:16,34028,13109,250,3
15:21:16,34030,13110,250,3
15:21:16,34033,13111,250,3
15:21:16,34035,13112,250,3
15:21:16,34038,13113,250,3
15:21:16,34040,13114,250,3
15:21:16,34043,13115,250,3
15:21:16,34045,13116,250,3
15:21:16,34048,13117,250,3
15:21:17,34050,13118,250,3
15:21:17,34053,13119,250,3
15:21:17,34055,13120,250,3
15:21:17,34058,13121,250,3
15:21:17,34060,13122,250,3
15:21:17,34063,13123,250,3
15:21:17,34065,13124,250,3
15:21:17,34068,13125,250,3
15:21:17,34070,13126,250,3
15:21:17,34073,13127,250,3
15:21:17,34075,13128,250,3
15:21:17,34078,13129,250,3
15:21:17,34080,13130,250,3
15:21:17,34083,13131,250,3
15:21:17,34085,13132,250,3
15:21:17,34088,13133,250,3
15:21:17,34090,13134,250,3
15:21:17,34093,13135,250,3
15:21:17,34095,13136,250,3
15:21:17,34098,13137,250,3
15:21:17,34100,13138,250,3
15:21:17,34103,13139,250,3
15:21:17,34106,13140,250,3
15:21:17,34108,13141,250,3
15:21:17,34111,13142,250,3
15:21:17,34113,13143,250,3
15:21:17,34116,13144,250,3
15:21:17,34118,13145,250,3
15:21:17,34121,13146,250,3
15:21:17,34123,13147,250,3
15:21:17,34126,13148,250,3
15:21:17,34128,13149,250,3
15:21:17,34131,13150,250,3
15:21:17,34133,13151,250,3
15:21:17,34136,13152,250,3
15:21:17,34138,13153,250,3
15:21:17,34141,13154,250,3
15:21:17,34143,13155,250,3
15:21:17,34146,13156,250,3
15:21:17,34148,13157,250,3
15:21:17,34151,13158,250,3
15:21:17,34153,13159,250,3
15:21:17,34156,13160,250,3
15:21:17,34158,13161,250,3
15:21:17,34161,13162,250,3
15:21:17,34163,13163,250,3
15:21:17,34166,13164,250,3
15:21:17,34168,13165,250,3
15:21:17,34178,13169,250,3
15:21:17,34181,13170,250,3
