Index,Timestamp,Indicator
14569,36584,1
14570,36587,1
14571,36589,1
14572,36592,1
14573,36594,1
14574,36597,1
14575,36599,1
14576,36602,1
14577,36604,1
14578,36607,1
14579,36609,1
14580,36612,1
14581,36614,1
14582,36617,1
14583,36619,1
14584,36622,1
14585,36624,1
14586,36627,1
14587,36629,1
14588,36632,1
14589,36634,1
14590,36637,1
14591,36639,1
14592,36641,1
14593,36644,1
14594,36646,1
14595,36649,1
14596,36651,1
14597,36654,1
14598,36656,1
14599,36659,1
14600,36661,1
14601,36664,1
14602,36666,1
14603,36669,1
14604,36671,1
14605,36674,1
14606,36676,1
14607,36679,1
14608,36681,1
14609,36684,1
14610,36686,1
14611,36689,1
14612,36691,1
14613,36694,1
14614,36696,1
14615,36699,1
14616,36701,1
14617,36704,1
14618,36706,1
14619,36709,1
14620,36711,1
14621,36714,1
14622,36716,1
14623,36719,1
14624,36721,1
14625,36724,1
14626,36726,1
14627,36729,1
14628,36731,1
14629,36734,1
14630,36736,1
14631,36739,1
14632,36741,1
14633,36744,1
14634,36746,1
14635,36749,1
14636,36751,1
14637,36754,1
14638,36756,1
14639,36759,1
14640,36761,1
14641,36764,1
14642,36766,1
14643,36768,1
14644,36771,1
14645,36773,1
14646,36776,0
14647,36778,1
14648,36781,1
14649,36783,1
14650,36786,1
14651,36788,1
14652,36791,1
14653,36793,1
14654,36796,1
14655,36798,0
14656,36801,1
14657,36803,1
14658,36806,1
14659,36808,1
14660,36811,1
14661,36813,1
14662,36816,1
14663,36818,1
14664,36820,0
14665,36823,1
14666,36826,1
14667,36828,1
14668,36831,1
14669,36833,1
14670,36836,1
14671,36838,1
14672,36841,1
14673,36843,1
14674,36846,1
14675,36848,1
14676,36851,1
14677,36853,1
14678,36856,1
14679,36858,1
14680,36861,1
14681,36863,1
14682,36866,1
14683,36868,1
14684,36871,1
14685,36874,0
14686,36876,1
14687,36878,0
14688,36881,0
14689,36883,1
14690,36886,1
14691,36888,1
14692,36890,1
14693,36893,1
14694,36895,1
14695,36898,1
14696,36900,1
14697,36903,1
14698,36905,1
14699,36908,1
14700,36910,1
14701,36913,1
14702,36915,1
14703,36918,1
14704,36920,1
14705,36923,1
14706,36925,1
14707,36928,1
14708,36930,1
14709,36933,1
14710,36935,1
14711,36938,1
14712,36940,1
14713,36943,1
14714,36945,1
14715,36948,1
14716,36950,1
14717,36953,1
14718,36955,1
14719,36958,0
14720,36960,1
14721,36962,0
14722,36965,1
14723,36968,1
14724,36970,1
14725,36973,1
14726,36975,1
14727,36978,1
14728,36980,1
14729,36983,1
14730,36985,1
14731,36988,1
14732,36990,1
14733,36993,1
14734,36995,1
14735,36998,1
14736,37000,1
14737,37003,1
14738,37005,1
14739,37008,1
14740,37010,1
14741,37013,1
14742,37015,1
14743,37017,1
14744,37020,1
14745,37022,1
14746,37025,1
14747,37027,1
14748,37030,1
14749,37032,1
14750,37035,1
14751,37038,0
14752,37040,1
14753,37042,1
14754,37045,1
14755,37047,1
14756,37050,1
14757,37052,1
14758,37055,1
14759,37057,1
14760,37060,1
14761,37062,1
14762,37065,1
14763,37067,1
14764,37070,1
14765,37072,1
14766,37075,1
14767,37077,1
14768,37080,1
14769,37082,1
14770,37085,1
14771,37087,1
14772,37090,1
14773,37092,1
14774,37095,1
14775,37097,1
14776,37100,1
14777,37102,1
14778,37105,1
14779,37107,1
14780,37110,1
14781,37112,1
14782,37115,1
14783,37118,0
14784,37120,1
14785,37122,1
14786,37125,1
14787,37127,1
14788,37130,1
14789,37132,1
14790,37135,1
14791,37137,1
14792,37139,1
14793,37142,1
14794,37144,1
14795,37147,1
14796,37149,1
14797,37152,1
14798,37154,1
14799,37157,1
14800,37159,1
14801,37162,1
14802,37164,1
14803,37167,1
14804,37169,1
14805,37172,1
14806,37174,1
14807,37177,1
14808,37179,1
14809,37182,1
14810,37184,1
14811,37187,1
14812,37189,1
14813,37192,1
14814,37194,1
14815,37197,1
14816,37199,1
14817,37202,1
14818,37204,1
14819,37207,1
14820,37209,1
14821,37212,1
