14:48:43,Timestamp,Index,DataRate,PowerLevel
14:50:40,Timestamp,Index,DataRate,PowerLevel
14:51:15,1061,1,250,0
14:51:15,1063,2,250,0
14:51:15,1066,3,250,0
14:51:15,1068,4,250,0
14:51:15,1071,5,250,0
14:51:15,1074,6,250,0
14:51:15,1076,7,250,0
14:51:15,1079,8,250,0
14:51:15,1081,9,250,0
14:51:15,1084,10,250,0
14:51:15,1086,11,250,0
14:51:15,1089,12,250,0
14:51:15,1091,13,250,0
14:51:15,1094,14,250,0
14:51:15,1096,15,250,0
14:51:15,1099,16,250,0
14:51:15,1101,17,250,0
14:51:15,1104,18,250,0
14:51:15,1106,19,250,0
14:51:15,1109,20,250,0
14:51:15,1111,21,250,0
14:51:15,1114,22,250,0
14:51:15,1116,23,250,0
14:51:15,1119,24,250,0
14:51:15,1121,25,250,0
14:51:15,1124,26,250,0
14:51:15,1126,27,250,0
14:51:15,1129,28,250,0
14:51:15,1131,29,250,0
14:51:15,1134,30,250,0
14:51:15,1136,31,250,0
14:51:15,1139,32,250,0
14:51:15,1141,33,250,0
14:51:15,1144,34,250,0
14:51:15,1146,35,250,0
14:51:15,1149,36,250,0
14:51:15,1151,37,250,0
14:51:15,1154,38,250,0
14:51:15,1156,39,250,0
14:51:15,1159,40,250,0
14:51:15,1162,41,250,0
14:51:15,1164,42,250,0
14:51:15,1167,43,250,0
14:51:15,1169,44,250,0
14:51:15,1172,45,250,0
14:51:15,1174,46,250,0
14:51:15,1177,47,250,0
14:51:15,1179,48,250,0
14:51:15,1182,49,250,0
14:51:15,1184,50,250,0
14:51:15,1187,51,250,0
14:51:15,1189,52,250,0
14:51:15,1192,53,250,0
14:51:15,1194,54,250,0
14:51:15,1197,55,250,0
14:51:15,1199,56,250,0
14:51:15,1202,57,250,0
14:51:15,1204,58,250,0
14:51:15,1207,59,250,0
14:51:15,1209,60,250,0
14:51:15,1212,61,250,0
14:51:15,1214,62,250,0
14:51:15,1217,63,250,0
14:51:15,1219,64,250,0
14:51:15,1222,65,250,0
14:51:15,1224,66,250,0
14:51:15,1227,67,250,0
14:51:15,1229,68,250,0
14:51:15,1232,69,250,0
14:51:15,1234,70,250,0
14:51:15,1237,71,250,0
14:51:15,1239,72,250,0
14:51:15,1242,73,250,0
14:51:15,1245,74,250,0
14:51:15,1247,75,250,0
14:51:15,1250,76,250,0
14:51:15,1252,77,250,0
14:51:15,1255,78,250,0
14:51:15,1257,79,250,0
14:51:15,1260,80,250,0
14:51:15,1262,81,250,0
14:51:15,1265,82,250,0
14:51:15,1267,83,250,0
14:51:15,1270,84,250,0
14:51:15,1272,85,250,0
14:51:15,1275,86,250,0
14:51:15,1277,87,250,0
14:51:15,1280,88,250,0
14:51:15,1282,89,250,0
14:51:15,1285,90,250,0
14:51:15,1287,91,250,0
14:51:15,1290,92,250,0
14:51:15,1292,93,250,0
14:51:15,1295,94,250,0
14:51:15,1297,95,250,0
14:51:15,1300,96,250,0
14:51:15,1302,97,250,0
14:51:15,1305,98,250,0
14:51:15,1307,99,250,0
14:51:15,1310,100,250,0
14:51:15,1312,101,250,0
14:51:15,1315,102,250,0
14:51:15,1317,103,250,0
14:51:15,1320,104,250,0
14:51:15,1322,105,250,0
14:51:15,1325,106,250,0
14:51:15,1328,107,250,0
14:51:15,1330,108,250,0
14:51:15,1333,109,250,0
14:51:15,1335,110,250,0
14:51:15,1338,111,250,0
14:51:15,1340,112,250,0
14:51:15,1343,113,250,0
14:51:15,1345,114,250,0
14:51:15,1348,115,250,0
14:51:15,1350,116,250,0
14:51:15,1353,117,250,0
14:51:15,1355,118,250,0
14:51:15,1358,119,250,0
14:51:15,1360,120,250,0
14:51:15,1363,121,250,0
14:51:15,1365,122,250,0
14:51:15,1368,123,250,0
14:51:15,1370,124,250,0
14:51:15,1373,125,250,0
14:51:15,1375,126,250,0
14:51:15,1378,127,250,0
14:51:15,1380,128,250,0
14:51:15,1383,129,250,0
14:51:15,1385,130,250,0
14:51:15,1388,131,250,0
14:51:15,1390,132,250,0
14:51:15,1393,133,250,0
14:51:15,1395,134,250,0
14:51:15,1398,135,250,0
14:51:15,1400,136,250,0
14:51:15,1403,137,250,0
14:51:15,1405,138,250,0
14:51:15,1408,139,250,0
14:51:15,1411,140,250,0
14:51:15,1413,141,250,0
14:51:15,1416,142,250,0
14:51:15,1418,143,250,0
14:51:15,1421,144,250,0
14:51:15,1423,145,250,0
14:51:15,1426,146,250,0
14:51:15,1428,147,250,0
14:51:15,1431,148,250,0
14:51:15,1433,149,250,0
14:51:15,1436,150,250,0
14:51:15,1438,151,250,0
14:51:15,1441,152,250,0
14:51:15,1443,153,250,0
14:51:15,1446,154,250,0
14:51:15,1448,155,250,0
14:51:15,1451,156,250,0
14:51:15,1453,157,250,0
14:51:15,1456,158,250,0
14:51:15,1458,159,250,0
14:51:15,1461,160,250,0
14:51:15,1463,161,250,0
14:51:15,1466,162,250,0
14:51:15,1468,163,250,0
14:51:15,1471,164,250,0
14:51:15,1473,165,250,0
14:51:15,1476,166,250,0
14:51:15,1478,167,250,0
14:51:15,1481,168,250,0
