14:42:20,Timestamp,Index,DataRate,PowerLevel
14:42:24,1061,1,2,0
14:42:24,1062,2,2,0
14:42:24,1064,3,2,0
14:42:24,1065,4,2,0
14:42:24,1066,5,2,0
14:42:24,1068,6,2,0
14:42:24,1069,7,2,0
14:42:24,1071,8,2,0
14:42:24,1072,9,2,0
14:42:24,1073,10,2,0
14:42:24,1075,11,2,0
14:42:24,1076,12,2,0
14:42:24,1078,13,2,0
14:42:24,1079,14,2,0
14:42:24,1080,15,2,0
14:42:24,1082,16,2,0
14:42:24,1083,17,2,0
14:42:24,1084,18,2,0
14:42:24,1086,19,2,0
14:42:24,1087,20,2,0
14:42:24,1089,21,2,0
14:42:24,1090,22,2,0
14:42:24,1091,23,2,0
14:42:24,1093,24,2,0
14:42:24,1094,25,2,0
14:42:24,1096,26,2,0
14:42:24,1097,27,2,0
14:42:24,1098,28,2,0
14:42:24,1100,29,2,0
14:42:24,1101,30,2,0
14:42:24,1102,31,2,0
14:42:24,1104,32,2,0
14:42:24,1105,33,2,0
14:42:24,1107,34,2,0
14:42:24,1108,35,2,0
14:42:24,1109,36,2,0
14:42:24,1111,37,2,0
14:42:24,1112,38,2,0
14:42:24,1114,39,2,0
14:42:24,1115,40,2,0
14:42:24,1116,41,2,0
14:42:24,1118,42,2,0
14:42:24,1119,43,2,0
14:42:24,1120,44,2,0
14:42:24,1122,45,2,0
14:42:24,1123,46,2,0
14:42:24,1125,47,2,0
14:42:24,1126,48,2,0
14:42:24,1127,49,2,0
14:42:24,1129,50,2,0
14:42:24,1130,51,2,0
14:42:24,1132,52,2,0
14:42:24,1133,53,2,0
14:42:24,1134,54,2,0
14:42:24,1136,55,2,0
14:42:24,1137,56,2,0
14:42:24,1138,57,2,0
14:42:24,1140,58,2,0
14:42:24,1141,59,2,0
14:42:24,1143,60,2,0
14:42:24,1144,61,2,0
14:42:24,1145,62,2,0
14:42:24,1147,63,2,0
14:42:24,1148,64,2,0
14:42:24,1150,65,2,0
14:42:24,1151,66,2,0
14:42:24,1152,67,2,0
14:42:24,1154,68,2,0
14:42:24,1155,69,2,0
14:42:24,1156,70,2,0
14:42:24,1158,71,2,0
14:42:24,1159,72,2,0
14:42:24,1161,73,2,0
14:42:24,1162,74,2,0
14:42:24,1163,75,2,0
14:42:24,1165,76,2,0
14:42:24,1166,77,2,0
14:42:24,1168,78,2,0
14:42:24,1169,79,2,0
14:42:24,1170,80,2,0
14:42:24,1172,81,2,0
14:42:24,1173,82,2,0
14:42:24,1175,83,2,0
14:42:24,1176,84,2,0
14:42:24,1177,85,2,0
14:42:24,1179,86,2,0
14:42:24,1180,87,2,0
14:42:24,1181,88,2,0
14:42:24,1183,89,2,0
14:42:24,1184,90,2,0
14:42:24,1186,91,2,0
14:42:24,1187,92,2,0
14:42:24,1188,93,2,0
14:42:24,1190,94,2,0
14:42:24,1191,95,2,0
14:42:24,1193,96,2,0
14:42:24,1194,97,2,0
14:42:24,1195,98,2,0
14:42:24,1197,99,2,0
14:42:24,1198,100,2,0
14:42:24,1199,101,2,0
14:42:24,1201,102,2,0
14:42:24,1202,103,2,0
14:42:24,1204,104,2,0
14:42:24,1205,105,2,0
14:42:24,1206,106,2,0
14:42:24,1208,107,2,0
14:42:24,1209,108,2,0
14:42:24,1211,109,2,0
14:42:24,1212,110,2,0
14:42:24,1213,111,2,0
