Timestamp,Index
2693,1521
2696,1523
2699,1525
2705,1529
2708,1531
2710,1532
2712,1534
2717,1537
2720,1539
2723,1541
2727,1544
2730,1546
2733,1548
2736,1550
2741,1553
2744,1555
2747,1557
2751,1560
2754,1562
2757,1564
2762,1567
2765,1569
2772,1574
2774,1575
2775,1576
2778,1578
2783,1581
2786,1583
2788,1585
2791,1587
2794,1589
2799,1592
2802,1594
2808,1598
2811,1600
2812,1601
2815,1603
2820,1606
2823,1608
2826,1610
2829,1612
2835,1616
2836,1617
2839,1619
2842,1621
2847,1624
2850,1626
2853,1628
2859,1632
2860,1633
2867,1638
2870,1640
2872,1641
2875,1643
2876,1644
2882,1648
2884,1649
2887,1651
2891,1654
2894,1656
2897,1658
2900,1660
2906,1664
2909,1666
2911,1667
2915,1670
2918,1672
2924,1676
2929,1679
2930,1680
2932,1681
2935,1683
2939,1686
2942,1688
2946,1691
2948,1692
2952,1695
2957,1698
2958,1699
2961,1701
2966,1704
2969,1706
2972,1708
2975,1710
2981,1714
2982,1715
2985,1717
2991,1721
2993,1722
2996,1724
3002,1728
3003,1729
3006,1731
3009,1733
3015,1737
3018,1739
3019,1740
3024,1743
3025,1744
3030,1747
3033,1749
3036,1751
3039,1753
3042,1755
3046,1758
3048,1759
3052,1762
3055,1764
3061,1768
3063,1769
3064,1770
3067,1772
3072,1775
3075,1777
3078,1779
3082,1782
3084,1783
3088,1786
3093,1789
3094,1790
3097,1792
3103,1796
3106,1798
3109,1800
3110,1801
3113,1803
3116,1805
3121,1808
3124,1810
3127,1812
3130,1814
3133,1816
3137,1819
3142,1822
3143,1823
3148,1826
3152,1829
3154,1830
3158,1833
3161,1835
3164,1837
3167,1839
3171,1842
3177,1846
3179,1847
3182,1849
3185,1851
3188,1853
3191,1855
3194,1857
3198,1860
3201,1862
3204,1864
3207,1866
3212,1869
3216,1872
3218,1873
3224,1877
3227,1879
3228,1880
3231,1882
3236,1885
3239,1887
3242,1889
3246,1892
3249,1894
3252,1896
3255,1898
3259,1901
3262,1903
3267,1906
3270,1908
3273,1910
3277,1913
3279,1914
3283,1917
3286,1919
3291,1922
3294,1924
3298,1927
3300,1928
3304,1931
3307,1933
3310,1935
3313,1937
3318,1940
3321,1942
3324,1944
3328,1947
3332,1950
3335,1952
3338,1954
3341,1956
3346,1959
3347,1960
3352,1963
3355,1965
3358,1967
3362,1970
3365,1972
3368,1974
3371,1976
3376,1979
3379,1981
3382,1983
3385,1985
3389,1988
3392,1990
3395,1992
3401,1996
3405,1999
3408,2001
3410,2002
3414,2005
3416,2006
3419,2008
3423,2011
3426,2013
3429,2015
3434,2018
3437,2020
3440,2022
3443,2024
3447,2027
3450,2029
3455,2032
3458,2034
3461,2036
3464,2038
3467,2040
3473,2044
3474,2045
3477,2047
3483,2051
3484,2052
3487,2054
3490,2056
3495,2059
3498,2061
3501,2063
3505,2066
3508,2068
3511,2070
3514,2072
3520,2076
3522,2077
3526,2080
3531,2083
3534,2085
3535,2086
3538,2088
3547,2094
3549,2095
3550,2096
3554,2099
3556,2100
3563,2105
3566,2107
3568,2108
3569,2109
3572,2111
3578,2115
3581,2117
3584,2119
3587,2121
3590,2123
3593,2125
3598,2128
3601,2130
3604,2132
3607,2134
3611,2137
3614,2139
3617,2141
3620,2143
3626,2147
3628,2148
3630,2150
3635,2153
3638,2155
3641,2157
3644,2159
3650,2163
3651,2164
3654,2166
3660,2170
3665,2173
3666,2174
3668,2175
3672,2178
3675,2180
3678,2182
3684,2186
3686,2187
3690,2190
3692,2191
3696,2194
3699,2196
3702,2198
3706,2201
3709,2203
3712,2205
3715,2207
3720,2210
3723,2212
3726,2214
3730,2217
3736,2221
3738,2222
3741,2224
3744,2226
3748,2229
3750,2230
3754,2233
3757,2235
3760,2237
3763,2239
3771,2244
3774,2246
3777,2248
3778,2249
3781,2251
3785,2254
3787,2255
3790,2257
3794,2260
3799,2263
3800,2264
3805,2267
3808,2269
3811,2271
3815,2274
3818,2276
3823,2279
3824,2280
3827,2282
3830,2284
3838,2289
3841,2291
3842,2292
3844,2293
3848,2296
3851,2298
3854,2300
3859,2303
3863,2306
3864,2307
3872,2312
3873,2313
3875,2314
3879,2317
3885,2321
3887,2322
3888,2323
3896,2328
3899,2330
3900,2331
3902,2332
3905,2334
3908,2336
3914,2340
3917,2342
3920,2344
3921,2345
3926,2348
3929,2350
3932,2352
3942,2359
3943,2360
3948,2363
3951,2365
3952,2366
3954,2367
3955,2368
3958,2370
3963,2373
3966,2375
3969,2377
3972,2379
3975,2381
3979,2384
3982,2386
3985,2388
3990,2391
3994,2394
3996,2395
4000,2398
4003,2400
4006,2402
4012,2406
4013,2407
4016,2409
4019,2411
4022,2413
4030,2418
4031,2419
4033,2420
4039,2424
4040,2425
4043,2427
4048,2430
4051,2432
4054,2434
4057,2436
4061,2439
4064,2441
4067,2443
4073,2447
4075,2448
4078,2450
4081,2452
4085,2455
4088,2457
4091,2459
4094,2461
4098,2464
4101,2466
4109,2471
4110,2472
4115,2475
4116,2476
4118,2477
4122,2480
4125,2482
4128,2484
4133,2487
4136,2489
4139,2491
4142,2493
4146,2496
4151,2499
4152,2500
4155,2502
4160,2505
4163,2507
4166,2509
4168,2511
4171,2513
4177,2517
4179,2518
4183,2521
4186,2523
4197,2530
4200,2532
4203,2534
4206,2536
4209,2538
4213,2541
4216,2543
4219,2545
4222,2547
4225,2549
4230,2552
4234,2555
4236,2556
4239,2558
4242,2560
4244,2562
4250,2566
4252,2567
4256,2570
4258,2571
4261,2573
4267,2577
4268,2578
4271,2580
4274,2582
4279,2585
4282,2587
4285,2589
4289,2592
4300,2599
4303,2601
4309,2605
4310,2606
4313,2608
4315,2609
4316,2610
4318,2611
4320,2613
4328,2618
4329,2619
4331,2620
4335,2623
4338,2625
4343,2628
4344,2629
4349,2632
4352,2634
4355,2636
4359,2639
4362,2641
4365,2643
4368,2645
4374,2649
4376,2650
4379,2652
4383,2655
4386,2657
4389,2659
4396,2664
4398,2665
4399,2666
4402,2668
4408,2672
4410,2673
4414,2676
4416,2677
4420,2680
4423,2682
4429,2686
4432,2688
4434,2689
4440,2693
4441,2694
4444,2696
4449,2699
4450,2700
4456,2704
4459,2706
4461,2707
4464,2709
4468,2712
4472,2715
4475,2717
4478,2719
4481,2721
4484,2723
4490,2727
4492,2728
4495,2730
4498,2732
4502,2735
4507,2738
4508,2739
4513,2742
4516,2744
4519,2746
4522,2748
4526,2751
4531,2754
4534,2756
4537,2758
4541,2761
4543,2762
4546,2764
4550,2767
4553,2769
4556,2771
4560,2774
4563,2776
4566,2778
4571,2781
4574,2783
4577,2785
4580,2787
4584,2790
4587,2792
4590,2794
4595,2797
4598,2799
4604,2803
4605,2804
4608,2806
4611,2808
4614,2810
4619,2813
4622,2815
4625,2817
4627,2819
4633,2823
4636,2825
4638,2826
4642,2829
4645,2831
4648,2833
4651,2835
4656,2838
4659,2840
4662,2842
4666,2845
4669,2847
4674,2850
4675,2851
4680,2854
4683,2856
4687,2859
4690,2861
4695,2864
4698,2866
4701,2868
4703,2870
4706,2872
4711,2875
4714,2877
4717,2879
4721,2882
4726,2885
4727,2886
4730,2888
4733,2890
4739,2894
4741,2895
4747,2899
4748,2900
4751,2902
4754,2904
4759,2907
4762,2909
4765,2911
4768,2913
4774,2917
4778,2920
4779,2921
4782,2923
4785,2925
4788,2927
4791,2929
4796,2932
4799,2934
4802,2936
4805,2938
4809,2941
4814,2944
4815,2945
4820,2948
4824,2951
4826,2952
4830,2955
4835,2958
4836,2959
4839,2961
4844,2964
4847,2966
4850,2968
4854,2971
4857,2973
4860,2975
4864,2978
4867,2980
4872,2983
4873,2984
4878,2987
4881,2989
4885,2992
4887,2993
4893,2997
4896,2999
4897,3000
4902,3003
4906,3006
4908,3007
4911,3009
4915,3012
4918,3014
4921,3016
4927,3020
4929,3021
4932,3023
4934,3025
4942,3030
4945,3032
4946,3033
4952,3037
4954,3038
4955,3039
4958,3041
4963,3044
4966,3046
4969,3048
4973,3051
4976,3053
4979,3055
4984,3058
4987,3060
4991,3063
4994,3065
4997,3067
5000,3069
5003,3071
5008,3074
5010,3076
5015,3079
5016,3080
5022,3084
5024,3085
5027,3087
5031,3090
5034,3092
5037,3094
5040,3096
5046,3100
5048,3101
5051,3103
5055,3106
5058,3108
5064,3112
5072,3117
5073,3118
5075,3119
5076,3120
5082,3124
5084,3125
5085,3126
5088,3128
5092,3131
5097,3134
5100,3136
5103,3138
5106,3140
5109,3142
5112,3144
5116,3147
5119,3149
5122,3151
5127,3154
5130,3156
5133,3158
5137,3161
5140,3163
5143,3165
5146,3167
5151,3170
5154,3172
5158,3175
5161,3177
5164,3179
5168,3182
5170,3183
5174,3186
5177,3188
5180,3190
5186,3194
5188,3195
5191,3197
5195,3200
5201,3204
5203,3205
5207,3208
5209,3209
5213,3212
5215,3213
5218,3215
5222,3218
5227,3221
5228,3222
5233,3225
5236,3227
5238,3229
5241,3231
5247,3235
5249,3236
5252,3238
5256,3241
5259,3243
5262,3245
5265,3247
5270,3250
5273,3252
5276,3254
5280,3257
5283,3259
5289,3263
5291,3264
5294,3266
5301,3271
5303,3272
5304,3273
5309,3276
5310,3277
5315,3280
5319,3283
5320,3284
5325,3287
5328,3289
5331,3291
5334,3293
5338,3296
5341,3298
5346,3301
5349,3303
5352,3305
5355,3307
5361,3311
5362,3312
5367,3315
5370,3317
5371,3318
5376,3321
5379,3323
5382,3325
5386,3328
5389,3330
5395,3334
5398,3336
5401,3338
5404,3340
5407,3342
5411,3345
5413,3346
5416,3348
5420,3351
5425,3354
5426,3355
5429,3357
5434,3360
5438,3363
5440,3364
5444,3367
5447,3369
5452,3372
5456,3375
5461,3378
5464,3380
5467,3382
5468,3383
5471,3385
5474,3387
5477,3389
5484,3394
5489,3397
5492,3399
5493,3400
5495,3401
5498,3403
5501,3405
5504,3407
5508,3410
5513,3413
5514,3414
5517,3416
5522,3419
5525,3421
5529,3424
5532,3426
5537,3429
5540,3431
5541,3432
5545,3435
5548,3437
5551,3439
5556,3442
5559,3444
5562,3446
5566,3449
5571,3452
5572,3453
5575,3455
5580,3458
5583,3460
5586,3462
5590,3465
5595,3468
5596,3469
5599,3471
5605,3475
5607,3476
5610,3478
5614,3481
5617,3483
5620,3485
5623,3487
5627,3490
5636,3496
5638,3497
5639,3498
5642,3500
5644,3501
5647,3503
5651,3506
5654,3508
5657,3510
5662,3513
5665,3515
5668,3517
5671,3519
5675,3522
5678,3524
5681,3526
5686,3529
5689,3531
5692,3533
5695,3535
5698,3537
5700,3539
5706,3543
5708,3544
5711,3546
5715,3549
5718,3551
5721,3553
5726,3556
5729,3558
5732,3560
5735,3562
5741,3566
5744,3568
5745,3569
5748,3571
5753,3574
5757,3577
5759,3578
5763,3581
5766,3583
5771,3586
5772,3587
5776,3590
5779,3592
5782,3594
5787,3597
5790,3599
5793,3601
5796,3603
5800,3606
5803,3608
5808,3611
5811,3613
5814,3615
5817,3617
5821,3620
5824,3622
5829,3625
5830,3626
5838,3631
5839,3632
5841,3633
5847,3637
5848,3638
5851,3640
5855,3643
5858,3645
5863,3648
5864,3649
5869,3652
5872,3654
5876,3657
5878,3658
5882,3661
5885,3663
5888,3665
5893,3668
5896,3670
5900,3673
5902,3674
5906,3677
5912,3681
5914,3682
5917,3684
5920,3686
5923,3688
5926,3690
5930,3693
5933,3695
5936,3697
5940,3700
5943,3702
5946,3704
5949,3706
5954,3709
5958,3712
5960,3713
5964,3716
5967,3718
5970,3720
5973,3722
5978,3725
5981,3727
5984,3729
5990,3733
5991,3734
5994,3736
5999,3739
6002,3741
6004,3743
6007,3745
6013,3749
6015,3750
6018,3752
6027,3758
6028,3759
6030,3760
6031,3761
6036,3764
6039,3766
6042,3768
6046,3771
6049,3773
6055,3777
6057,3778
6060,3780
6064,3783
6066,3784
6072,3788
6075,3790
6076,3791
6080,3794
6086,3798
6089,3800
6091,3801
6095,3804
6097,3805
6101,3808
6103,3809
6107,3812
6110,3814
6115,3817
6118,3819
6122,3822
6124,3823
6128,3826
6131,3828
6134,3830
6137,3832
6143,3836
6145,3837
6148,3839
6152,3842
6155,3844
6158,3846
6161,3848
6165,3851
6168,3853
6171,3855
6176,3858
6179,3860
6182,3862
6186,3865
6189,3867
6192,3869
6195,3871
6204,3877
6207,3879
6209,3880
6210,3881
6215,3884
6219,3887
6221,3888
6227,3892
6228,3893
6230,3894
6233,3896
6237,3899
6240,3901
6244,3904
6247,3906
6250,3908
6255,3911
6258,3913
6261,3915
6264,3917
6268,3920
6271,3922
6274,3924
6280,3928
6282,3929
6285,3931
6288,3933
6291,3935
6295,3938
6298,3940
6301,3942
6304,3944
6309,3947
6311,3949
6314,3951
6319,3954
6322,3956
6326,3959
6328,3960
6332,3963
6335,3965
6340,3968
6343,3970
6346,3972
6352,3976
6353,3977
6356,3979
6359,3981
6362,3983
6367,3986
6370,3988
6373,3990
6379,3994
6380,3995
6383,3997
6386,3999
6390,4002
6398,4007
6399,4008
6401,4009
6404,4011
6407,4013
6411,4016
6416,4019
6417,4020
6420,4022
6425,4025
6428,4027
6431,4029
6434,4031
6438,4034
6441,4036
6444,4038
6449,4041
6456,4046
6459,4048
6461,4049
6462,4050
6466,4053
6468,4054
6474,4058
6475,4059
6478,4061
6481,4063
6487,4067
6489,4068
6493,4071
6496,4073
6501,4076
6502,4077
6505,4079
6510,4082
6513,4084
6516,4086
6520,4089
6523,4091
6526,4093
6532,4097
6535,4099
6537,4100
6540,4102
6544,4105
6547,4107
6550,4109
6554,4112
6557,4114
6560,4116
6563,4118
6571,4123
6574,4125
6575,4126
6578,4128
6583,4131
6586,4133
6587,4134
6592,4137
6602,4144
6605,4146
6608,4148
6611,4150
6614,4152
6618,4155
6621,4157
6624,4159
6627,4161
6630,4163
6636,4167
6638,4168
6642,4171
6644,4172
6647,4174
6651,4177
6654,4179
6657,4181
6660,4183
6663,4185
6668,4188
6671,4190
6674,4192
6678,4195
6683,4198
6684,4199
6687,4201
6692,4204
6693,4205
6699,4209
6700,4210
6705,4213
6706,4214
6711,4217
6718,4222
6720,4223
6721,4224
6724,4226
6727,4228
6730,4230
6736,4234
6738,4235
6744,4239
6745,4240
6748,4242
6753,4245
6756,4247
6759,4249
6763,4252
6765,4253
6769,4256
6772,4258
6775,4260
6782,4265
6784,4266
6785,4267
6788,4269
6791,4271
6797,4275
6799,4276
6802,4278
6806,4281
6809,4283
6812,4285
6815,4287
6821,4291
6823,4292
6826,4294
6830,4297
6833,4299
6836,4301
6839,4303
6844,4306
6846,4308
6849,4310
6854,4313
6857,4315
6860,4317
6864,4320
6867,4322
6870,4324
6873,4326
6878,4329
6881,4331
6884,4333
6888,4336
6891,4338
6894,4340
6897,4342
6902,4345
6905,4347
6908,4349
6912,4352
6915,4354
6918,4356
6921,4358
6925,4361
6928,4363
6931,4365
6936,4368
6939,4370
6942,4372
6946,4375
6949,4377
6954,4380
6955,4381
6960,4384
6963,4386
6966,4388
6970,4391
6973,4393
6976,4395
6982,4399
6984,4400
6987,4402
6991,4405
6993,4406
6999,4410
7000,4411
7003,4413
7007,4416
7010,4418
7013,4420
7016,4422
7021,4425
7024,4427
7027,4429
7031,4432
7036,4435
7037,4436
7042,4439
7045,4441
7048,4443
7051,4445
7058,4450
7060,4451
7064,4454
7066,4455
7069,4457
7072,4459
7076,4462
7080,4465
7082,4466
7085,4468
7092,4473
7094,4474
7095,4475
7098,4477
7103,4480
7106,4482
7109,4484
7115,4488
7116,4489
7121,4492
7122,4493
7127,4496
7130,4498
7133,4500
7137,4503
7140,4505
7143,4507
7151,4512
7153,4514
7155,4515
7156,4516
7162,4520
7164,4521
7167,4523
7170,4525
7173,4527
7177,4530
7180,4532
7183,4534
7188,4537
7191,4539
7194,4541
7197,4543
7203,4547
7206,4549
7210,4552
7212,4553
7215,4555
7218,4557
7224,4561
7225,4562
7229,4565
7232,4567
7234,4568
7238,4571
7243,4574
7244,4575
7249,4578
7252,4580
7258,4584
7259,4585
7261,4586
7265,4589
7268,4591
7271,4593
7276,4596
7279,4598
7283,4601
7288,4604
7291,4606
7295,4609
7298,4611
7301,4613
7306,4616
7308,4618
7313,4621
7316,4623
7319,4625
7323,4628
7326,4630
7329,4632
7334,4635
7337,4637
7341,4640
7344,4642
7353,4648
7355,4649
7358,4651
7361,4653
7365,4656
7370,4659
7373,4661
7377,4664
7379,4665
7382,4667
7383,4668
7389,4672
7390,4673
7393,4675
7399,4679
7402,4681
7404,4682
7410,4686
7411,4687
7416,4690
7420,4693
7422,4694
7428,4698
7429,4699
7432,4701
7438,4705
7440,4706
7444,4709
7447,4711
7450,4713
7453,4715
7456,4717
7459,4719
7463,4722
7468,4725
7469,4726
7472,4728
7478,4732
7481,4734
7483,4735
7489,4739
7493,4742
7495,4743
7499,4746
7501,4747
7504,4749
7507,4751
7511,4754
7514,4756
7517,4758
7520,4760
7525,4763
7528,4765
7531,4767
7535,4770
7538,4772
7544,4776
7545,4777
7548,4779
7553,4782
7556,4784
7559,4786
7562,4788
7566,4791
7569,4793
7572,4795
7575,4797
7578,4799
7583,4802
7586,4804
7589,4806
7593,4809
7596,4811
7601,4814
7602,4815
7607,4818
7610,4820
7612,4822
7618,4826
7620,4827
7623,4829
7626,4831
7632,4835
7633,4836
7638,4839
7641,4841
7644,4843
7647,4845
7650,4847
7654,4850
7657,4852
7662,4855
7665,4857
7668,4859
7674,4863
7675,4864
7678,4866
7681,4868
7684,4870
7690,4874
7691,4875
7696,4878
7699,4880
7702,4882
7706,4885
7708,4886
7712,4889
7718,4893
7720,4894
7723,4896
7729,4900
7732,4902
7736,4905
7738,4906
7739,4907
7744,4910
7748,4913
7750,4914
7760,4921
7766,4925
7772,4929
7773,4930
7775,4931
7779,4934
7781,4935
7782,4936
7784,4937
7788,4940
7791,4942
7794,4944
7799,4947
7803,4950
7806,4952
7809,4954
7811,4955
7815,4958
7820,4961
7826,4965
7827,4966
7830,4968
7832,4969
7835,4971
7838,4973
7841,4975
7843,4977
7849,4981
7851,4982
7855,4985
7858,4987
7860,4988
7866,4992
7867,4993
7872,4996
7873,4997
7878,5000
7887,5006
7890,5008
7891,5009
7893,5010
7896,5012
7899,5014
7900,5015
7906,5019
7908,5020
7909,5021
7912,5023
7917,5026
7919,5028
7924,5031
7927,5033
7928,5034
7933,5037
7936,5039
7939,5041
7942,5043
7946,5046
7949,5048
7958,5054
7960,5055
7963,5057
7964,5058
7966,5059
7969,5061
7973,5064
7976,5066
7981,5069
7982,5070
7987,5073
7991,5076
7995,5079
7997,5080
8001,5083
8006,5086
8007,5087
8010,5089
8013,5091
8018,5094
8022,5097
8024,5098
8027,5100
8030,5102
8034,5105
8039,5108
8042,5110
8045,5112
8048,5114
8054,5118
8055,5119
8058,5121
8061,5123
8066,5126
8070,5129
8072,5130
8076,5133
8079,5135
8082,5137
8086,5140
8088,5141
8092,5144
8095,5146
8098,5148
8103,5151
8110,5156
8113,5158
8115,5159
8116,5160
8121,5163
8124,5165
8127,5167
8130,5169
8133,5171
8136,5173
8142,5177
8143,5178
8146,5180
8150,5183
8155,5186
8158,5188
8159,5189
8164,5192
8167,5194
8170,5196
8176,5200
8177,5201
8180,5203
8183,5205
8188,5208
8191,5210
8195,5213
8198,5215
8203,5218
8204,5219
8207,5221
8212,5224
8215,5226
8218,5228
8222,5231
8226,5234
8228,5235
8231,5237
8240,5243
8241,5244
8243,5245
8249,5249
8250,5250
8252,5251
8255,5253
8261,5257
8262,5258
8273,5265
8274,5266
8276,5267
8279,5269
8280,5270
8285,5273
8288,5275
8289,5276
8294,5279
8297,5281
8300,5283
8302,5285
8307,5288
8310,5290
8316,5294
8317,5295
8320,5297
8323,5299
8326,5301
8331,5304
8334,5306
8338,5309
8341,5311
8344,5313
8347,5315
8350,5317
8355,5320
8358,5322
8361,5324
8365,5327
8368,5329
8371,5331
8374,5333
8378,5336
8383,5339
8384,5340
8390,5344
8393,5346
8395,5347
8401,5351
8402,5352
8414,5360
8416,5361
8417,5362
8419,5363
8420,5364
8425,5367
8426,5368
8434,5373
8438,5376
8441,5378
8443,5379
8444,5380
8447,5382
8453,5386
8454,5387
8459,5390
8460,5391
8463,5393
8468,5396
8471,5398
8474,5400
8478,5403
8481,5405
8484,5407
8490,5411
8493,5413
8496,5415
8498,5416
8505,5421
8507,5422
8508,5423
8519,5430
8520,5431
8525,5434
8528,5436
8532,5439
8535,5441
8536,5442
8539,5444
8541,5445
8542,5446
8545,5448
8550,5451
8554,5454
8556,5455
8560,5458
8565,5461
8566,5462
8574,5467
8577,5469
8580,5471
8581,5472
8583,5473
8587,5476
8590,5478
8593,5480
8599,5484
8601,5485
8604,5487
8607,5489
8611,5492
8615,5495
8618,5497
8620,5498
8624,5501
8629,5504
8630,5505
8633,5507
8636,5509
8641,5512
8645,5515
8647,5516
8650,5518
8653,5520
8657,5523
8660,5525
8663,5527
8666,5529
8671,5532
8675,5535
8678,5537
8680,5538
8684,5541
8687,5543
8690,5545
8694,5548
8697,5550
8700,5552
8703,5554
8708,5557
