14:35:18,Timestamp,Index,DataRate,PowerLevel
14:35:29,2311,498,250,0
14:35:29,2316,500,250,0
14:35:29,2318,501,250,0
14:35:29,2321,502,250,0
14:35:29,2323,503,250,0
14:35:29,2326,504,250,0
14:35:29,2328,505,250,0
14:35:29,2331,506,250,0
14:35:29,2334,507,250,0
14:35:29,2336,508,250,0
14:35:29,2339,509,250,0
14:35:29,2341,510,250,0
14:35:29,2344,511,250,0
14:35:29,2346,512,250,0
14:35:29,2349,513,250,0
14:35:29,2351,514,250,0
14:35:29,2354,515,250,0
14:35:29,2356,516,250,0
14:35:29,2359,517,250,0
14:35:29,2361,518,250,0
14:35:29,2364,519,250,0
14:35:29,2366,520,250,0
14:35:29,2369,521,250,0
14:35:29,2371,522,250,0
14:35:29,2374,523,250,0
14:35:29,2376,524,250,0
14:35:29,2379,525,250,0
14:35:29,2381,526,250,0
14:35:29,2384,527,250,0
14:35:29,2386,528,250,0
14:35:29,2389,529,250,0
14:35:29,2391,530,250,0
14:35:29,2394,531,250,0
14:35:29,2396,532,250,0
14:35:30,2399,533,250,0
14:35:30,2401,534,250,0
14:35:30,2404,535,250,0
14:35:30,2406,536,250,0
14:35:30,2409,537,250,0
14:35:30,2411,538,250,0
14:35:30,2414,539,250,0
14:35:30,2417,540,250,0
14:35:30,2419,541,250,0
14:35:30,2422,542,250,0
14:35:30,2424,543,250,0
14:35:30,2427,544,250,0
14:35:30,2429,545,250,0
14:35:30,2432,546,250,0
14:35:30,2434,547,250,0
14:35:30,2437,548,250,0
14:35:30,2439,549,250,0
14:35:30,2442,550,250,0
14:35:30,2444,551,250,0
14:35:30,2447,552,250,0
14:35:30,2449,553,250,0
14:35:30,2452,554,250,0
14:35:30,2454,555,250,0
14:35:30,2457,556,250,0
14:35:30,2459,557,250,0
14:35:30,2462,558,250,0
14:35:30,2464,559,250,0
14:35:30,2467,560,250,0
14:35:30,2469,561,250,0
14:35:30,2472,562,250,0
14:35:30,2474,563,250,0
14:35:30,2477,564,250,0
14:35:30,2479,565,250,0
14:35:30,2482,566,250,0
14:35:30,2484,567,250,0
14:35:30,2487,568,250,0
14:35:30,2489,569,250,0
14:35:30,2492,570,250,0
14:35:30,2494,571,250,0
14:35:30,3008,775,250,0
14:35:30,3010,776,250,0
14:35:30,3013,777,250,0
14:35:30,3015,778,250,0
14:35:30,3018,779,250,0
14:35:30,3020,780,250,0
14:35:30,3023,781,250,0
14:35:30,3025,782,250,0
14:35:30,3028,783,250,0
14:35:30,3030,784,250,0
14:35:30,3033,785,250,0
14:35:30,3035,786,250,0
14:35:30,3038,787,250,0
14:35:30,3040,788,250,0
14:35:30,3043,789,250,0
14:35:30,3045,790,250,0
14:35:30,3048,791,250,0
14:35:30,3050,792,250,0
14:35:30,3053,793,250,0
14:35:30,3055,794,250,0
14:35:30,3058,795,250,0
14:35:30,3060,796,250,0
14:35:30,3063,797,250,0
14:35:30,3065,798,250,0
14:35:30,3068,799,250,0
14:35:30,3070,800,250,0
14:35:30,3073,801,250,0
14:35:30,3075,802,250,0
14:35:30,3078,803,250,0
14:35:30,3080,804,250,0
14:35:30,3083,805,250,0
14:35:30,3086,806,250,0
14:35:30,3088,807,250,0
14:35:30,3091,808,250,0
14:35:30,3093,809,250,0
14:35:30,3096,810,250,0
14:35:30,3098,811,250,0
14:35:30,3101,812,250,0
14:35:30,3103,813,250,0
14:35:30,3106,814,250,0
14:35:30,3108,815,250,0
14:35:30,3111,816,250,0
14:35:30,3113,817,250,0
14:35:30,3116,818,250,0
14:35:30,3118,819,250,0
14:35:30,3121,820,250,0
14:35:30,3123,821,250,0
14:35:30,3126,822,250,0
14:35:30,3128,823,250,0
14:35:30,3131,824,250,0
14:35:30,3133,825,250,0
14:35:30,3136,826,250,0
14:35:30,3138,827,250,0
14:35:30,3141,828,250,0
14:35:30,3143,829,250,0
14:35:30,3146,830,250,0
14:35:30,3148,831,250,0
14:35:30,3151,832,250,0
14:35:30,3153,833,250,0
14:35:30,3156,834,250,0
14:35:30,3158,835,250,0
14:35:30,3161,836,250,0
14:35:30,3163,837,250,0
14:35:30,3166,838,250,0
14:35:30,3168,839,250,0
14:35:30,3171,840,250,0
14:35:30,3174,841,250,0
14:35:30,3176,842,250,0
14:35:30,3179,843,250,0
14:35:30,3181,844,250,0
14:35:30,3184,845,250,0
14:35:30,3186,846,250,0
14:35:30,3189,847,250,0
14:35:30,3191,848,250,0
14:35:30,3194,849,250,0
14:35:30,3196,850,250,0
14:35:30,3199,851,250,0
14:35:30,3201,852,250,0
14:35:30,3204,853,250,0
14:35:30,3206,854,250,0
14:35:30,3209,855,250,0
14:35:30,3211,856,250,0
14:35:30,3214,857,250,0
14:35:30,3216,858,250,0
