15:26:26,Timestamp,Index,DataRate,PowerLevel
15:27:01,30542,21287,2,3
15:27:01,30543,21288,2,3
15:27:01,30553,21295,2,3
15:27:01,30556,21297,2,3
15:27:01,30559,21299,2,3
15:27:01,30564,21303,2,3
15:27:01,30566,21304,2,3
15:27:01,30568,21306,2,3
15:27:01,30570,21307,2,3
15:27:01,30574,21310,2,3
15:27:01,30578,21313,2,3
15:27:01,30579,21314,2,3
15:27:01,30581,21315,2,3
15:27:01,30584,21317,2,3
15:27:01,30589,21321,2,3
15:27:01,30595,21325,2,3
15:27:01,30597,21327,2,3
15:27:01,30599,21328,2,3
15:27:01,30602,21330,2,3
15:27:01,30610,21336,2,3
15:27:01,30613,21338,2,3
15:27:01,30614,21339,2,3
15:27:01,30615,21340,2,3
15:27:01,30622,21345,2,3
15:27:01,30625,21347,2,3
15:27:01,30628,21349,2,3
15:27:01,30633,21353,2,3
15:27:01,30638,21356,2,3
15:27:01,30643,21360,2,3
15:27:01,30649,21364,2,3
15:27:01,30651,21366,2,3
15:27:01,30656,21369,2,3
15:27:01,30657,21370,2,3
15:27:01,30658,21371,2,3
15:27:01,30660,21372,2,3
15:27:01,30663,21374,2,3
15:27:01,30665,21376,2,3
15:27:01,30674,21382,2,3
15:27:01,30676,21384,2,3
15:27:01,30682,21388,2,3
15:27:01,30685,21390,2,3
15:27:01,30686,21391,2,3
15:27:01,30689,21393,2,3
15:27:01,30692,21395,2,3
15:27:01,30693,21396,2,3
15:27:01,30697,21399,2,3
15:27:01,30699,21400,2,3
15:27:01,30700,21401,2,3
15:27:01,30701,21402,2,3
15:27:01,30704,21404,2,3
15:27:01,30714,21411,2,3
15:27:01,30715,21412,2,3
15:27:01,30717,21413,2,3
15:27:01,30719,21415,2,3
15:27:01,30721,21416,2,3
15:27:01,30722,21417,2,3
15:27:01,30728,21421,2,3
15:27:01,30730,21423,2,3
15:27:01,30732,21424,2,3
15:27:01,30733,21425,2,3
15:27:01,30740,21430,2,3
15:27:01,30743,21432,2,3
15:27:01,30746,21434,2,3
15:27:01,30747,21435,2,3
15:27:01,30751,21438,2,3
15:27:01,30753,21439,2,3
15:27:01,30754,21440,2,3
15:27:01,30755,21441,2,3
15:27:01,30757,21442,2,3
15:27:01,30758,21443,2,3
15:27:01,30759,21444,2,3
15:27:01,30761,21445,2,3
15:27:01,30764,21447,2,3
15:27:01,30765,21448,2,3
15:27:01,30766,21449,2,3
15:27:01,30768,21450,2,3
15:27:01,30769,21451,2,3
15:27:01,30771,21452,2,3
15:27:01,30772,21453,2,3
15:27:01,30773,21454,2,3
15:27:01,30775,21455,2,3
15:27:01,30776,21456,2,3
15:27:01,30787,21464,2,3
15:27:01,30812,21482,2,3
15:27:02,31363,21880,2,3
15:27:02,31419,21920,2,3
15:27:02,31455,21946,2,3
15:27:02,31463,21952,2,3
15:27:02,31509,21985,2,3
15:27:02,31514,21989,2,3
15:27:02,31517,21991,2,3
15:27:02,31525,21997,2,3
15:27:02,31532,22002,2,3
15:27:02,31535,22004,2,3
15:27:02,31536,22005,2,3
15:27:02,31552,22016,2,3
15:27:02,31560,22022,2,3
15:27:14,43121,30369,2,3
15:27:14,43130,30376,2,3
15:27:14,43134,30379,2,3
15:27:14,43140,30383,2,3
15:27:14,43151,30391,2,3
15:27:14,43154,30393,2,3
15:27:14,43159,30397,2,3
15:27:14,43161,30398,2,3
15:27:14,43165,30401,2,3
15:27:14,43166,30402,2,3
15:27:14,43168,30403,2,3
15:27:14,43173,30407,2,3
15:27:14,43177,30410,2,3
15:27:14,43179,30411,2,3
15:27:14,43182,30413,2,3
15:27:14,43183,30414,2,3
15:27:14,43187,30417,2,3
15:27:14,43193,30421,2,3
15:27:14,43195,30423,2,3
15:27:14,43198,30425,2,3
15:27:14,43200,30426,2,3
15:27:14,43201,30427,2,3
15:27:14,43204,30429,2,3
15:27:14,43205,30430,2,3
15:27:14,43206,30431,2,3
15:27:14,43208,30432,2,3
15:27:14,43209,30433,2,3
15:27:14,43211,30434,2,3
15:27:14,43212,30435,2,3
15:27:14,43213,30436,2,3
15:27:14,43215,30437,2,3
15:27:14,43216,30438,2,3
15:27:14,43219,30440,2,3
15:27:14,43222,30442,2,3
15:27:14,43223,30443,2,3
15:27:14,43226,30445,2,3
