16:21:00,Timestamp,Index,DataRate,PowerLevel
16:21:15,Timestamp,Index,DataRate,PowerLevel
16:22:04,Timestamp,Index,DataRate,PowerLevel
16:22:04,3334,905,250,3
16:22:04,3355,913,250,3
16:22:04,3390,927,250,3
16:22:04,3392,928,250,3
16:22:04,3400,931,250,3
16:22:04,3407,934,250,3
16:22:04,3410,935,250,3
16:22:04,3412,936,250,3
16:22:04,3415,937,250,3
16:22:04,3417,938,250,3
16:22:04,3420,939,250,3
16:22:04,3423,940,250,3
16:22:04,3425,941,250,3
16:22:04,3428,942,250,3
16:22:04,3430,943,250,3
16:22:04,3433,944,250,3
16:22:04,3435,945,250,3
16:22:04,3438,946,250,3
16:22:04,3440,947,250,3
16:22:04,3443,948,250,3
16:22:04,3445,949,250,3
16:22:04,3448,950,250,3
16:22:04,3450,951,250,3
16:22:04,3453,952,250,3
16:22:04,3455,953,250,3
16:22:04,3458,954,250,3
16:22:04,3460,955,250,3
16:22:04,3463,956,250,3
16:22:04,3465,957,250,3
16:22:04,3468,958,250,3
16:22:04,3470,959,250,3
16:22:04,3473,960,250,3
16:22:04,3475,961,250,3
16:22:04,3478,962,250,3
16:22:04,3480,963,250,3
16:22:04,3483,964,250,3
16:22:04,3485,965,250,3
16:22:04,3488,966,250,3
16:22:04,3490,967,250,3
16:22:04,3493,968,250,3
16:22:04,3495,969,250,3
16:22:04,3498,970,250,3
16:22:04,3500,971,250,3
16:22:04,3503,972,250,3
16:22:04,3506,973,250,3
16:22:04,3508,974,250,3
16:22:04,3511,975,250,3
16:22:04,3513,976,250,3
16:22:04,3516,977,250,3
16:22:04,3518,978,250,3
16:22:04,3521,979,250,3
16:22:04,3523,980,250,3
16:22:04,3526,981,250,3
16:22:04,3528,982,250,3
16:22:04,3531,983,250,3
16:22:04,3533,984,250,3
16:22:04,3536,985,250,3
16:22:04,3538,986,250,3
16:22:04,3541,987,250,3
16:22:04,3543,988,250,3
16:22:04,3546,989,250,3
16:22:04,3548,990,250,3
16:22:04,3551,991,250,3
16:22:04,3553,992,250,3
16:22:04,3556,993,250,3
16:22:04,3558,994,250,3
16:22:04,3561,995,250,3
16:22:04,3563,996,250,3
16:22:04,3566,997,250,3
16:22:04,3568,998,250,3
16:22:04,3571,999,250,3
16:22:04,3573,1000,250,3
16:22:04,3576,1001,250,3
16:22:04,3578,1002,250,3
16:22:04,3581,1003,250,3
16:22:04,3583,1004,250,3
16:22:04,3586,1005,250,3
16:22:04,3589,1006,250,3
16:22:04,3591,1007,250,3
16:22:04,3594,1008,250,3
16:22:04,3596,1009,250,3
16:22:04,3599,1010,250,3
16:22:04,3601,1011,250,3
16:22:04,3604,1012,250,3
16:22:04,3606,1013,250,3
16:22:04,3609,1014,250,3
16:22:04,3611,1015,250,3
16:22:04,3614,1016,250,3
16:22:04,3616,1017,250,3
16:22:04,3619,1018,250,3
16:22:04,3621,1019,250,3
16:22:04,3624,1020,250,3
16:22:04,3626,1021,250,3
16:22:04,3629,1022,250,3
16:22:04,3631,1023,250,3
16:22:04,3634,1024,250,3
16:22:04,3636,1025,250,3
16:22:04,3639,1026,250,3
16:22:04,3641,1027,250,3
16:22:04,3644,1028,250,3
16:22:04,3646,1029,250,3
16:22:04,3649,1030,250,3
16:22:04,3651,1031,250,3
16:22:04,3654,1032,250,3
16:22:04,3656,1033,250,3
16:22:04,3659,1034,250,3
16:22:04,3661,1035,250,3
16:22:04,3664,1036,250,3
16:22:04,3666,1037,250,3
16:22:04,3669,1038,250,3
16:22:04,3671,1039,250,3
16:22:04,3674,1040,250,3
16:22:04,3677,1041,250,3
16:22:04,3679,1042,250,3
16:22:04,3682,1043,250,3
16:22:04,3684,1044,250,3
16:22:04,3687,1045,250,3
16:22:04,3689,1046,250,3
16:22:04,3692,1047,250,3
16:22:04,3694,1048,250,3
16:22:04,3697,1049,250,3
16:22:04,3699,1050,250,3
16:22:04,3702,1051,250,3
16:22:04,3704,1052,250,3
16:22:04,3707,1053,250,3
16:22:04,3709,1054,250,3
16:22:04,3712,1055,250,3
16:22:04,3714,1056,250,3
16:22:04,3717,1057,250,3
16:22:04,3719,1058,250,3
16:22:04,3722,1059,250,3
16:22:04,3724,1060,250,3
16:22:04,3727,1061,250,3
