Index,CurrentTime,Timestamp_ms,DataRate,PowerLevel,counter,Indicator
1,16:29:25,2311,250,0,0,1
2,16:29:25,2313,250,0,0,1
3,16:29:25,2315,250,0,0,1
4,16:29:25,2317,250,0,0,1
5,16:29:25,2318,250,0,0,1
6,16:29:25,2441,250,0,0,1
7,16:29:25,2442,250,0,0,1
8,16:29:25,2444,250,0,0,1
9,16:29:25,2446,250,0,0,1
10,16:29:25,2448,250,0,0,1
11,16:29:25,2450,250,0,0,1
12,16:29:25,2452,250,0,0,1
13,16:29:25,2454,250,0,0,1
14,16:29:25,2455,250,0,0,1
15,16:29:25,2457,250,0,0,1
16,16:29:25,2459,250,0,0,1
17,16:29:25,2461,250,0,0,1
18,16:29:25,2463,250,0,0,1
19,16:29:25,2465,250,0,0,1
20,16:29:25,2467,250,0,0,1
21,16:29:25,2469,250,0,0,1
22,16:29:25,2470,250,0,0,1
23,16:29:25,2472,250,0,0,1
24,16:29:25,2474,250,0,0,1
25,16:29:25,2476,250,0,0,1
26,16:29:25,2478,250,0,0,1
27,16:29:25,2480,250,0,0,1
28,16:29:25,2482,250,0,0,1
29,16:29:25,2484,250,0,0,1
30,16:29:25,2485,250,0,0,1
31,16:29:25,2487,250,0,0,1
32,16:29:25,2489,250,0,0,1
33,16:29:25,2491,250,0,0,1
34,16:29:25,2493,250,0,0,1
35,16:29:25,2495,250,0,0,1
36,16:29:25,2497,250,0,0,1
37,16:29:25,2499,250,0,0,1
38,16:29:25,2500,250,0,0,1
39,16:29:25,2502,250,0,0,1
40,16:29:25,2504,250,0,0,1
41,16:29:25,2506,250,0,0,1
42,16:29:25,2508,250,0,0,1
43,16:29:25,2510,250,0,0,1
44,16:29:25,2512,250,0,0,1
45,16:29:25,2514,250,0,0,1
46,16:29:25,2515,250,0,0,1
47,16:29:25,2517,250,0,0,1
48,16:29:25,2519,250,0,0,1
49,16:29:25,2521,250,0,0,1
50,16:29:25,2523,250,0,0,1
51,16:29:25,2525,250,0,0,1
52,16:29:25,2527,250,0,0,1
53,16:29:25,2529,250,0,0,1
54,16:29:25,2530,250,0,0,1
55,16:29:25,2532,250,0,0,1
56,16:29:25,2534,250,0,0,1
57,16:29:25,2536,250,0,0,1
58,16:29:25,2538,250,0,0,1
59,16:29:25,2540,250,0,0,1
60,16:29:25,2542,250,0,0,1
61,16:29:25,2544,250,0,0,1
62,16:29:25,2545,250,0,0,1
63,16:29:25,2547,250,0,0,1
64,16:29:25,2549,250,0,0,1
65,16:29:25,2551,250,0,0,1
66,16:29:25,2553,250,0,0,1
67,16:29:25,2555,250,0,0,1
68,16:29:25,2557,250,0,0,1
69,16:29:25,2559,250,0,0,1
70,16:29:25,2560,250,0,0,1
71,16:29:25,2562,250,0,0,1
72,16:29:25,2564,250,0,0,1
73,16:29:25,2566,250,0,0,1
74,16:29:25,2568,250,0,0,1
75,16:29:25,2570,250,0,0,1
76,16:29:25,2572,250,0,0,1
77,16:29:25,2573,250,0,0,1
78,16:29:25,2575,250,0,0,1
79,16:29:25,2577,250,0,0,1
80,16:29:25,2579,250,0,0,1
81,16:29:25,2581,250,0,0,1
82,16:29:25,2583,250,0,0,1
83,16:29:25,2585,250,0,0,1
84,16:29:25,2587,250,0,0,1
85,16:29:25,2588,250,0,0,1
86,16:29:25,2590,250,0,0,1
87,16:29:25,2592,250,0,0,1
88,16:29:25,2594,250,0,0,1
89,16:29:25,2596,250,0,0,1
90,16:29:25,2598,250,0,0,1
91,16:29:25,2600,250,0,0,1
92,16:29:25,2602,250,0,0,1
93,16:29:25,2603,250,0,0,1
94,16:29:25,2605,250,0,0,1
95,16:29:25,2607,250,0,0,1
96,16:29:25,2609,250,0,0,1
97,16:29:25,2611,250,0,0,1
98,16:29:25,2613,250,0,0,1
99,16:29:25,2615,250,0,0,1
100,16:29:25,2617,250,0,0,1
101,16:29:25,2618,250,0,0,1
102,16:29:25,2620,250,0,0,1
103,16:29:25,2622,250,0,0,1
104,16:29:25,2624,250,0,0,1
105,16:29:25,2626,250,0,0,1
106,16:29:25,2628,250,0,0,1
107,16:29:25,2630,250,0,0,1
108,16:29:25,2632,250,0,0,1
109,16:29:25,2633,250,0,0,1
110,16:29:25,2635,250,0,0,1
111,16:29:25,2637,250,0,0,1
112,16:29:25,2639,250,0,0,1
113,16:29:25,2641,250,0,0,1
114,16:29:25,2643,250,0,0,1
115,16:29:25,2645,250,0,0,1
116,16:29:25,2647,250,0,0,1
117,16:29:25,2648,250,0,0,1
118,16:29:25,2650,250,0,0,1
119,16:29:25,2652,250,0,0,1
120,16:29:25,2654,250,0,0,1
121,16:29:25,2656,250,0,0,1
122,16:29:25,2658,250,0,0,1
123,16:29:25,2660,250,0,0,1
124,16:29:25,2662,250,0,0,1
125,16:29:25,2663,250,0,0,1
126,16:29:25,2665,250,0,0,1
127,16:29:25,2667,250,0,0,1
128,16:29:25,2669,250,0,0,1
129,16:29:25,2671,250,0,0,1
130,16:29:25,2673,250,0,0,1
131,16:29:25,2675,250,0,0,1
132,16:29:25,2676,250,0,0,1
133,16:29:25,2678,250,0,0,1
134,16:29:25,2680,250,0,0,1
135,16:29:25,2682,250,0,0,1
136,16:29:25,2684,250,0,0,1
137,16:29:25,2686,250,0,0,1
138,16:29:25,2688,250,0,0,1
139,16:29:25,2690,250,0,0,1
140,16:29:25,2691,250,0,0,1
141,16:29:25,2693,250,0,0,1
142,16:29:25,2695,250,0,0,1
143,16:29:25,2697,250,0,0,1
144,16:29:25,2699,250,0,0,1
145,16:29:25,2701,250,0,0,1
