Index,CurrentTime,Timestamp_ms,DataRate,PowerLevel,counter,Indicator
1,03:22:42,2311,250,0,0,1
2,03:22:42,2313,250,0,0,1
3,03:22:42,2316,250,0,0,1
4,03:22:42,2318,250,0,0,1
5,03:22:42,2321,250,0,0,1
6,03:22:42,2444,250,0,0,1
7,03:22:42,2446,250,0,0,1
8,03:22:42,2448,250,0,0,1
9,03:22:42,2451,250,0,0,1
10,03:22:42,2453,250,0,0,1
11,03:22:42,2456,250,0,0,1
12,03:22:42,2458,250,0,0,1
13,03:22:42,2461,250,0,0,1
14,03:22:42,2463,250,0,0,1
15,03:22:42,2466,250,0,0,1
16,03:22:42,2468,250,0,0,1
17,03:22:42,2471,250,0,0,1
18,03:22:42,2473,250,0,0,1
19,03:22:42,2476,250,0,0,1
20,03:22:42,2478,250,0,0,1
21,03:22:42,2481,250,0,0,1
22,03:22:42,2483,250,0,0,1
23,03:22:42,2486,250,0,0,1
24,03:22:42,2488,250,0,0,1
25,03:22:42,2491,250,0,0,1
26,03:22:42,2493,250,0,0,1
27,03:22:42,2496,250,0,0,1
28,03:22:42,2498,250,0,0,1
29,03:22:42,2501,250,0,0,1
30,03:22:42,2503,250,0,0,1
31,03:22:42,2506,250,0,0,1
32,03:22:42,2508,250,0,0,1
33,03:22:42,2511,250,0,0,1
34,03:22:42,2513,250,0,0,1
35,03:22:42,2516,250,0,0,1
36,03:22:42,2518,250,0,0,1
37,03:22:42,2521,250,0,0,1
38,03:22:42,2523,250,0,0,1
39,03:22:42,2526,250,0,0,1
40,03:22:42,2528,250,0,0,1
41,03:22:42,2531,250,0,0,1
42,03:22:42,2533,250,0,0,1
43,03:22:42,2536,250,0,0,1
44,03:22:42,2538,250,0,0,1
45,03:22:42,2541,250,0,0,1
46,03:22:42,2543,250,0,0,1
47,03:22:42,2546,250,0,0,1
48,03:22:42,2548,250,0,0,1
49,03:22:42,2551,250,0,0,1
50,03:22:42,2553,250,0,0,1
51,03:22:42,2556,250,0,0,1
52,03:22:42,2558,250,0,0,1
53,03:22:42,2561,250,0,0,1
54,03:22:42,2563,250,0,0,1
55,03:22:42,2566,250,0,0,1
56,03:22:42,2568,250,0,0,1
57,03:22:42,2571,250,0,0,1
58,03:22:42,2573,250,0,0,1
59,03:22:42,2576,250,0,0,1
60,03:22:42,2578,250,0,0,1
61,03:22:42,2581,250,0,0,1
62,03:22:42,2583,250,0,0,1
63,03:22:42,2586,250,0,0,1
64,03:22:42,2588,250,0,0,1
65,03:22:42,2591,250,0,0,1
66,03:22:42,2593,250,0,0,1
67,03:22:42,2596,250,0,0,1
68,03:22:42,2598,250,0,0,1
69,03:22:42,2600,250,0,0,1
70,03:22:42,2603,250,0,0,1
71,03:22:42,2605,250,0,0,1
72,03:22:42,2608,250,0,0,1
73,03:22:42,2610,250,0,0,1
74,03:22:42,2613,250,0,0,1
75,03:22:42,2615,250,0,0,1
76,03:22:42,2618,250,0,0,1
77,03:22:42,2620,250,0,0,1
78,03:22:42,2623,250,0,0,1
79,03:22:42,2625,250,0,0,1
80,03:22:42,2628,250,0,0,1
81,03:22:42,2630,250,0,0,1
82,03:22:42,2633,250,0,0,1
83,03:22:42,2635,250,0,0,1
84,03:22:42,2638,250,0,0,1
85,03:22:42,2640,250,0,0,1
86,03:22:42,2643,250,0,0,1
87,03:22:42,2645,250,0,0,1
88,03:22:42,2648,250,0,0,1
89,03:22:42,2650,250,0,0,1
90,03:22:42,2653,250,0,0,1
91,03:22:42,2655,250,0,0,1
92,03:22:42,2658,250,0,0,1
93,03:22:42,2660,250,0,0,1
94,03:22:42,2663,250,0,0,1
95,03:22:42,2665,250,0,0,1
96,03:22:42,2668,250,0,0,1
97,03:22:42,2670,250,0,0,1
98,03:22:42,2673,250,0,0,1
99,03:22:42,2675,250,0,0,1
100,03:22:42,2678,250,0,0,1
101,03:22:42,2680,250,0,0,1
102,03:22:42,2683,250,0,0,1
103,03:22:42,2685,250,0,0,1
104,03:22:42,2688,250,0,0,1
105,03:22:42,2690,250,0,0,1
106,03:22:42,2693,250,0,0,1
107,03:22:42,2695,250,0,0,1
108,03:22:42,2698,250,0,0,1
109,03:22:42,2700,250,0,0,1
110,03:22:42,2703,250,0,0,1
111,03:22:42,2705,250,0,0,1
112,03:22:42,2708,250,0,0,1
113,03:22:42,2710,250,0,0,1
114,03:22:42,2713,250,0,0,1
115,03:22:43,2715,250,0,0,1
116,03:22:43,2718,250,0,0,1
117,03:22:43,2720,250,0,0,1
118,03:22:43,2723,250,0,0,1
119,03:22:43,2725,250,0,0,1
120,03:22:43,2728,250,0,0,1
121,03:22:43,2730,250,0,0,1
122,03:22:43,2733,250,0,0,1
123,03:22:43,2735,250,0,0,1
124,03:22:43,2738,250,0,0,1
125,03:22:43,2740,250,0,0,1
126,03:22:43,2743,250,0,0,1
127,03:22:43,2745,250,0,0,1
128,03:22:43,2748,250,0,0,1
129,03:22:43,2750,250,0,0,1
130,03:22:43,2753,250,0,0,1
131,03:22:43,2755,250,0,0,1
132,03:22:43,2757,250,0,0,1
133,03:22:43,2760,250,0,0,1
134,03:22:43,2762,250,0,0,1
135,03:22:43,2765,250,0,0,1
136,03:22:43,2767,250,0,0,1
137,03:22:43,2770,250,0,0,1
138,03:22:43,2772,250,0,0,1
139,03:22:43,2775,250,0,0,1
140,03:22:43,2777,250,0,0,1
141,03:22:43,2780,250,0,0,1
142,03:22:43,2782,250,0,0,1
143,03:22:43,2785,250,0,0,1
144,03:22:43,2787,250,0,0,1
145,03:22:43,2790,250,0,0,1
