Index,CurrentTime,Timestamp_ms,DataRate,PowerLevel,counter,Indicator
3,05:18:20,476,250,0,0,1
4,05:18:20,476,250,0,0,1
5,05:18:20,476,0,0,0,1
6,05:18:20,478,250,0,0,1
7,05:18:20,478,250,0,0,1
8,05:18:20,478,0,0,0,1
9,05:18:20,481,250,0,0,1
10,05:18:20,481,250,0,0,1
11,05:18:20,481,0,0,0,1
12,05:18:20,483,250,0,0,1
13,05:18:20,483,250,0,0,1
14,05:18:20,483,0,0,0,1
15,05:18:20,486,250,0,0,1
16,05:18:20,486,250,0,0,1
17,05:18:20,486,0,0,0,1
18,05:18:20,488,250,0,0,1
19,05:18:20,488,250,0,0,1
20,05:18:20,488,0,0,0,1
21,05:18:20,491,250,0,0,1
22,05:18:20,491,250,0,0,1
23,05:18:20,491,0,0,0,1
24,05:18:20,493,250,0,0,1
25,05:18:20,493,250,0,0,1
26,05:18:20,493,0,0,0,1
27,05:18:20,496,250,0,0,1
28,05:18:20,496,250,0,0,1
29,05:18:20,496,0,0,0,1
30,05:18:20,498,250,0,0,1
31,05:18:20,498,250,0,0,1
32,05:18:20,498,0,0,0,1
33,05:18:20,501,250,0,0,1
34,05:18:20,501,250,0,0,1
35,05:18:20,501,0,0,0,1
36,05:18:20,503,250,0,0,1
37,05:18:20,503,250,0,0,1
38,05:18:20,503,0,0,0,1
39,05:18:20,506,250,0,0,1
40,05:18:20,506,250,0,0,1
41,05:18:20,506,0,0,0,1
42,05:18:20,508,250,0,0,1
43,05:18:20,508,250,0,0,1
44,05:18:20,508,0,0,0,1
45,05:18:20,511,250,0,0,1
46,05:18:20,511,250,0,0,1
47,05:18:20,511,0,0,0,1
48,05:18:20,513,250,0,0,1
49,05:18:20,513,250,0,0,1
50,05:18:20,513,0,0,0,1
51,05:18:20,516,250,0,0,1
52,05:18:20,516,250,0,0,1
53,05:18:20,516,0,0,0,1
54,05:18:20,518,250,0,0,1
55,05:18:20,518,250,0,0,1
56,05:18:20,518,0,0,0,1
57,05:18:20,521,250,0,0,1
58,05:18:20,521,250,0,0,1
59,05:18:20,521,0,0,0,1
60,05:18:20,523,250,0,0,1
61,05:18:20,523,250,0,0,1
62,05:18:20,523,0,0,0,1
63,05:18:20,526,250,0,0,1
64,05:18:20,526,250,0,0,1
65,05:18:20,526,0,0,0,1
66,05:18:20,528,250,0,0,1
67,05:18:20,528,250,0,0,1
68,05:18:20,528,0,0,0,1
69,05:18:20,531,250,0,0,1
70,05:18:20,531,250,0,0,1
71,05:18:20,531,0,0,0,1
72,05:18:20,533,250,0,0,1
73,05:18:20,533,250,0,0,1
74,05:18:20,533,0,0,0,1
75,05:18:20,536,250,0,0,1
76,05:18:20,536,250,0,0,1
77,05:18:20,536,0,0,0,1
78,05:18:20,538,250,0,0,1
79,05:18:20,538,250,0,0,1
80,05:18:20,538,0,0,0,1
81,05:18:20,541,250,0,0,1
82,05:18:20,541,250,0,0,1
83,05:18:20,541,0,0,0,1
84,05:18:20,543,250,0,0,1
85,05:18:20,543,250,0,0,1
86,05:18:20,543,0,0,0,1
87,05:18:20,546,250,0,0,1
88,05:18:20,546,250,0,0,1
89,05:18:20,546,0,0,0,1
90,05:18:20,548,250,0,0,1
91,05:18:20,548,250,0,0,1
92,05:18:20,548,0,0,0,1
93,05:18:20,551,250,0,0,1
94,05:18:20,551,250,0,0,1
95,05:18:20,551,0,0,0,1
96,05:18:20,553,250,0,0,1
97,05:18:20,553,250,0,0,1
98,05:18:20,553,0,0,0,1
99,05:18:20,556,250,0,0,1
100,05:18:20,556,250,0,0,1
101,05:18:20,556,0,0,0,1
102,05:18:20,558,250,0,0,1
103,05:18:20,558,250,0,0,1
104,05:18:20,558,0,0,0,1
105,05:18:20,561,250,0,0,1
106,05:18:20,561,250,0,0,1
107,05:18:20,561,0,0,0,1
108,05:18:20,563,250,0,0,1
109,05:18:20,563,250,0,0,1
110,05:18:20,563,0,0,0,1
111,05:18:20,566,250,0,0,1
112,05:18:20,566,250,0,0,1
113,05:18:20,566,0,0,0,1
114,05:18:20,568,250,0,0,1
115,05:18:20,568,250,0,0,1
116,05:18:20,568,0,0,0,1
117,05:18:20,571,250,0,0,1
118,05:18:20,571,250,0,0,1
119,05:18:20,571,0,0,0,1
120,05:18:20,573,250,0,0,1
