CurrentTime,Timestamp,Index,DataRate,PowerLevel,counter
03:25:02,Timestamp,Index,DataRate,PowerLevel,Counter
03:25:33,25463,15153,1,0,0
03:25:33,25464,15154,1,0,0
03:25:33,25466,15155,1,0,0
03:25:33,25468,15156,1,0,0
03:25:33,25469,15157,1,0,0
03:25:33,25471,15158,1,0,0
03:25:33,25472,15159,1,0,0
03:25:33,25474,15160,1,0,0
03:25:33,25475,15161,1,0,0
03:25:33,25477,15162,1,0,0
03:25:33,25478,15163,1,0,0
03:25:33,25480,15164,1,0,0
03:25:33,25481,15165,1,0,0
03:25:33,25483,15166,1,0,0
03:25:33,25484,15167,1,0,0
03:25:33,25486,15168,1,0,0
03:25:33,25487,15169,1,0,0
03:25:33,25489,15170,1,0,0
03:25:33,25490,15171,1,0,0
03:25:33,25492,15172,1,0,0
03:25:33,25493,15173,1,0,0
03:25:33,25495,15174,1,0,0
03:25:33,25496,15175,1,0,0
03:25:33,25498,15176,1,0,0
03:25:33,25499,15177,1,0,0
03:25:33,25501,15178,1,0,0
03:25:33,25502,15179,1,0,0
03:25:33,25504,15180,1,0,0
03:25:33,25506,15181,1,0,0
03:25:33,25507,15182,1,0,0
03:25:33,25509,15183,1,0,0
03:25:33,25510,15184,1,0,0
03:25:33,25512,15185,1,0,0
03:25:33,25513,15186,1,0,0
03:25:33,25515,15187,1,0,0
03:25:33,25516,15188,1,0,0
03:25:33,25518,15189,1,0,0
03:25:33,25519,15190,1,0,0
03:25:33,25521,15191,1,0,0
03:25:33,25522,15192,1,0,0
03:25:33,25524,15193,1,0,0
03:25:33,25525,15194,1,0,0
03:25:33,25527,15195,1,0,0
03:25:33,25528,15196,1,0,0
03:25:33,25530,15197,1,0,0
03:25:33,25531,15198,1,0,0
03:25:33,25534,15200,1,0,0
03:25:33,25536,15201,1,0,0
03:25:33,25537,15202,1,0,0
03:25:33,25539,15203,1,0,0
03:25:33,25540,15204,1,0,0
03:25:33,25542,15205,1,0,0
03:25:33,25545,15207,1,0,0
03:25:33,25547,15208,1,0,0
03:25:33,25548,15209,1,0,0
03:25:33,25550,15210,1,0,0
03:25:33,25551,15211,1,0,0
03:25:33,25553,15212,1,0,0
03:25:33,25554,15213,1,0,0
03:25:33,25556,15214,1,0,0
03:25:33,25557,15215,1,0,0
03:25:33,25559,15216,1,0,0
03:25:33,25560,15217,1,0,0
03:25:33,25562,15218,1,0,0
03:25:33,25563,15219,1,0,0
03:25:33,25565,15220,1,0,0
03:25:33,25566,15221,1,0,0
03:25:33,25568,15222,1,0,0
03:25:33,25569,15223,1,0,0
03:25:33,25571,15224,1,0,0
03:25:33,25572,15225,1,0,0
03:25:33,25574,15226,1,0,0
03:25:33,25575,15227,1,0,0
03:25:33,25577,15228,1,0,0
03:25:33,25578,15229,1,0,0
03:25:33,25580,15230,1,0,0
03:25:33,25582,15231,1,0,0
03:25:33,25583,15232,1,0,0
03:25:33,25585,15233,1,0,0
03:25:33,25586,15234,1,0,0
03:25:33,25588,15235,1,0,0
03:25:33,25589,15236,1,0,0
03:25:33,25591,15237,1,0,0
03:25:33,25592,15238,1,0,0
03:25:33,25594,15239,1,0,0
03:25:33,25595,15240,1,0,0
03:25:33,25597,15241,1,0,0
03:25:33,25600,15243,1,0,0
03:25:33,25601,15244,1,0,0
03:25:33,25603,15245,1,0,0
03:25:33,25604,15246,1,0,0
03:25:33,25606,15247,1,0,0
03:25:33,25607,15248,1,0,0
03:25:33,25609,15249,1,0,0
03:25:33,25610,15250,1,0,0
03:25:33,25612,15251,1,0,0
03:25:33,25613,15252,1,0,0
03:25:33,25615,15253,1,0,0
03:25:33,25616,15254,1,0,0
03:25:33,25618,15255,1,0,0
03:25:33,25621,15257,1,0,0
03:25:33,25623,15258,1,0,0
03:25:33,25624,15259,1,0,0
03:25:33,25626,15260,1,0,0
03:25:33,25627,15261,1,0,0
03:25:33,25629,15262,1,0,0
03:25:33,25630,15263,1,0,0
03:25:33,25633,15265,1,0,0
03:25:33,25635,15266,1,0,0
03:25:33,25636,15267,1,0,0
03:25:33,25638,15268,1,0,0
03:25:33,25639,15269,1,0,0
03:25:33,25641,15270,1,0,0
03:25:33,25642,15271,1,0,0
03:25:33,25644,15272,1,0,0
03:25:33,25645,15273,1,0,0
03:25:33,25647,15274,1,0,0
03:25:33,25648,15275,1,0,0
03:25:33,25650,15276,1,0,0
03:25:33,25651,15277,1,0,0
03:25:33,25654,15279,1,0,0
03:25:33,25656,15280,1,0,0
03:25:33,25658,15281,1,0,0
03:25:33,25659,15282,1,0,0
03:25:33,25661,15283,1,0,0
03:25:33,25662,15284,1,0,0
03:25:33,25664,15285,1,0,0
03:25:33,25665,15286,1,0,0
03:25:33,25667,15287,1,0,0
03:25:33,25668,15288,1,0,0
03:25:33,25670,15289,1,0,0
03:25:33,25671,15290,1,0,0
03:25:33,25673,15291,1,0,0
03:25:33,25674,15292,1,0,0
03:25:33,25676,15293,1,0,0
03:25:33,25677,15294,1,0,0
03:25:33,25679,15295,1,0,0
03:25:33,25680,15296,1,0,0
03:25:33,25682,15297,1,0,0
03:25:33,25683,15298,1,0,0
03:25:33,25685,15299,1,0,0
03:25:33,25686,15300,1,0,0
03:25:33,25688,15301,1,0,0
03:25:33,25689,15302,1,0,0
03:25:33,25691,15303,1,0,0
03:25:33,25692,15304,1,0,0
03:25:33,25696,15306,1,0,0
03:25:34,25699,15308,1,0,0
03:25:34,25700,15309,1,0,0
03:25:34,25702,15310,1,0,0
03:25:34,25703,15311,1,0,0
03:25:34,25705,15312,1,0,0
03:25:34,25708,15314,1,0,0
03:25:34,25709,15315,1,0,0
03:25:34,25711,15316,1,0,0
03:25:34,25712,15317,1,0,0
03:25:34,25714,15318,1,0,0
03:25:34,25715,15319,1,0,0
03:25:34,25717,15320,1,0,0
03:25:34,25718,15321,1,0,0
03:25:34,25720,15322,1,0,0
03:25:34,25721,15323,1,0,0
03:25:34,25723,15324,1,0,0
03:25:34,25724,15325,1,0,0
03:25:34,25726,15326,1,0,0
03:25:34,25727,15327,1,0,0
03:25:34,25729,15328,1,0,0
03:25:34,25730,15329,1,0,0
03:25:34,25732,15330,1,0,0
03:25:34,25734,15331,1,0,0
03:25:34,25735,15332,1,0,0
03:25:34,25737,15333,1,0,0
03:25:34,25740,15335,1,0,0
03:25:34,25741,15336,1,0,0
03:25:34,25743,15337,1,0,0
03:25:34,25746,15339,1,0,0
03:25:34,25747,15340,1,0,0
03:25:34,25749,15341,1,0,0
03:25:34,25750,15342,1,0,0
03:25:34,25753,15344,1,0,0
03:25:34,25755,15345,1,0,0
03:25:34,25756,15346,1,0,0
03:25:34,25758,15347,1,0,0
03:25:34,25759,15348,1,0,0
03:25:34,25761,15349,1,0,0
03:25:34,25764,15351,1,0,0
03:25:34,25765,15352,1,0,0
03:25:34,25767,15353,1,0,0
03:25:34,25768,15354,1,0,0
03:25:34,25772,15356,1,0,0
03:25:34,25773,15357,1,0,0
03:25:34,25775,15358,1,0,0
03:25:34,25776,15359,1,0,0
03:25:34,25778,15360,1,0,0
03:25:34,25779,15361,1,0,0
03:25:34,25781,15362,1,0,0
03:25:34,25782,15363,1,0,0
03:25:34,25784,15364,1,0,0
03:25:34,25785,15365,1,0,0
03:25:34,25787,15366,1,0,0
03:25:34,25788,15367,1,0,0
03:25:34,25790,15368,1,0,0
03:25:34,25791,15369,1,0,0
03:25:34,25793,15370,1,0,0
03:25:34,25794,15371,1,0,0
03:25:34,25796,15372,1,0,0
03:25:34,25797,15373,1,0,0
03:25:34,25799,15374,1,0,0
03:25:34,25800,15375,1,0,0
03:25:34,25802,15376,1,0,0
03:25:34,25803,15377,1,0,0
03:25:34,25805,15378,1,0,0
03:25:34,25806,15379,1,0,0
03:25:34,25808,15380,1,0,0
03:25:34,25810,15381,1,0,0
03:25:34,25811,15382,1,0,0
03:25:34,25813,15383,1,0,0
03:25:34,25814,15384,1,0,0
03:25:34,25816,15385,1,0,0
03:25:34,25817,15386,1,0,0
03:25:34,25819,15387,1,0,0
03:25:34,25820,15388,1,0,0
03:25:34,25822,15389,1,0,0
03:25:34,25823,15390,1,0,0
03:25:34,25825,15391,1,0,0
03:25:34,25826,15392,1,0,0
03:25:34,25828,15393,1,0,0
03:25:34,25829,15394,1,0,0
03:25:34,25831,15395,1,0,0
03:25:34,25832,15396,1,0,0
03:25:34,25834,15397,1,0,0
03:25:34,25835,15398,1,0,0
03:25:34,25837,15399,1,0,0
03:25:34,25838,15400,1,0,0
03:25:34,25840,15401,1,0,0
03:25:34,25841,15402,1,0,0
03:25:34,25843,15403,1,0,0
03:25:34,25844,15404,1,0,0
03:25:34,25846,15405,1,0,0
03:25:34,25848,15406,1,0,0
03:25:34,25849,15407,1,0,0
03:25:34,25852,15409,1,0,0
03:25:34,25854,15410,1,0,0
03:25:34,25855,15411,1,0,0
03:25:34,25857,15412,1,0,0
03:25:34,25858,15413,1,0,0
03:25:34,25860,15414,1,0,0
03:25:34,25861,15415,1,0,0
03:25:34,25863,15416,1,0,0
03:25:34,25867,15419,1,0,0
03:25:34,25869,15420,1,0,0
03:25:34,25870,15421,1,0,0
03:25:34,25872,15422,1,0,0
03:25:34,25873,15423,1,0,0
03:25:34,25875,15424,1,0,0
03:25:34,25876,15425,1,0,0
03:25:34,25878,15426,1,0,0
03:25:34,25879,15427,1,0,0
03:25:34,25881,15428,1,0,0
03:25:34,25882,15429,1,0,0
03:25:34,25884,15430,1,0,0
03:25:34,25886,15431,1,0,0
03:25:34,25887,15432,1,0,0
03:25:34,25889,15433,1,0,0
03:25:34,25892,15435,1,0,0
03:25:34,25893,15436,1,0,0
03:25:34,25895,15437,1,0,0
03:25:34,25896,15438,1,0,0
03:25:34,25899,15440,1,0,0
03:25:34,25901,15441,1,0,0
03:25:34,25902,15442,1,0,0
03:25:34,25904,15443,1,0,0
03:25:34,25905,15444,1,0,0
03:25:34,25907,15445,1,0,0
03:25:34,25910,15447,1,0,0
03:25:34,25911,15448,1,0,0
03:25:34,25913,15449,1,0,0
03:25:34,25914,15450,1,0,0
03:25:34,25916,15451,1,0,0
03:25:34,25917,15452,1,0,0
03:25:34,25919,15453,1,0,0
03:25:34,25920,15454,1,0,0
03:25:34,25922,15455,1,0,0
03:25:34,25924,15456,1,0,0
03:25:34,25925,15457,1,0,0
03:25:34,25927,15458,1,0,0
03:25:34,25928,15459,1,0,0
03:25:34,25931,15461,1,0,0
03:25:34,25933,15462,1,0,0
03:25:34,25934,15463,1,0,0
03:25:34,25936,15464,1,0,0
03:25:34,25937,15465,1,0,0
03:25:34,25939,15466,1,0,0
