CurrentTime,Timestamp,Index,DataRate,PowerLevel,counter
05:16:26,484,3,1,0,0
05:16:26,484,4,1,0,0
05:16:26,484,5,0,0,0
05:16:26,516,66,1,0,0
05:16:26,516,67,1,0,0
05:16:26,516,68,0,0,0
05:16:26,525,84,1,0,0
05:16:26,525,85,1,0,0
05:16:26,525,86,0,0,0
05:16:26,760,546,1,0,0
05:16:26,760,547,1,0,0
05:16:26,760,548,0,0,0
05:16:26,822,669,1,0,0
05:16:26,822,670,1,0,0
05:16:26,822,671,0,0,0
05:16:26,844,711,1,0,0
05:16:26,844,712,1,0,0
05:16:26,844,713,0,0,0
05:16:26,848,720,1,0,0
05:16:26,848,721,1,0,0
05:16:26,848,722,0,0,0
05:16:26,861,744,1,0,0
05:16:26,861,745,1,0,0
05:16:26,861,746,0,0,0
05:16:26,877,777,1,0,0
05:16:26,877,778,1,0,0
05:16:26,877,779,0,0,0
05:16:26,879,780,1,0,0
05:16:26,879,781,1,0,0
05:16:26,879,782,0,0,0
05:16:26,885,792,1,0,0
05:16:26,885,793,1,0,0
05:16:26,885,794,0,0,0
05:16:26,897,816,1,0,0
05:16:26,897,817,1,0,0
05:16:26,897,818,0,0,0
05:16:26,900,822,1,0,0
05:16:26,900,823,1,0,0
05:16:26,900,824,0,0,0
05:16:26,906,834,1,0,0
05:16:26,906,835,1,0,0
05:16:26,906,836,0,0,0
05:16:26,908,837,1,0,0
05:16:26,908,838,1,0,0
05:16:26,908,839,0,0,0
05:16:26,911,843,1,0,0
05:16:26,911,844,1,0,0
05:16:26,911,845,0,0,0
05:16:26,919,858,1,0,0
05:16:26,919,859,1,0,0
05:16:26,919,860,0,0,0
05:16:26,920,861,1,0,0
05:16:26,920,862,1,0,0
05:16:26,920,863,0,0,0
05:16:26,928,876,1,0,0
05:16:26,928,877,1,0,0
05:16:26,928,878,0,0,0
05:16:26,929,879,1,0,0
05:16:26,929,880,1,0,0
05:16:26,929,881,0,0,0
05:16:27,949,918,1,0,0
05:16:27,949,919,1,0,0
05:16:27,949,920,0,0,0
05:16:27,963,945,1,0,0
05:16:27,963,946,1,0,0
05:16:27,963,947,0,0,0
05:16:27,970,960,1,0,0
05:16:27,970,961,1,0,0
05:16:27,970,962,0,0,0
05:16:27,972,963,1,0,0
05:16:27,972,964,1,0,0
05:16:27,972,965,0,0,0
05:16:27,978,975,1,0,0
05:16:27,978,976,1,0,0
05:16:27,978,977,0,0,0
05:16:27,983,984,1,0,0
05:16:27,983,985,1,0,0
05:16:27,983,986,0,0,0
05:16:27,984,987,1,0,0
05:16:27,984,988,1,0,0
05:16:27,984,989,0,0,0
05:16:27,989,996,1,0,0
05:16:27,989,997,1,0,0
05:16:27,989,998,0,0,0
05:16:27,990,999,1,0,0
05:16:27,990,1000,1,0,0
05:16:27,990,1001,0,0,0
05:16:27,992,1002,1,0,0
05:16:27,992,1003,1,0,0
05:16:27,992,1004,0,0,0
05:16:27,995,1008,1,0,0
05:16:27,995,1009,1,0,0
05:16:27,995,1010,0,0,0
05:16:27,998,1014,1,0,0
05:16:27,998,1015,1,0,0
05:16:27,998,1016,0,0,0
05:16:27,1009,1035,1,0,0
05:16:27,1009,1036,1,0,0
05:16:27,1009,1037,0,0,0
05:16:27,1013,1044,1,0,0
05:16:27,1013,1045,1,0,0
05:16:27,1013,1046,0,0,0
05:16:27,1019,1056,1,0,0
05:16:27,1019,1057,1,0,0
05:16:27,1019,1058,0,0,0
05:16:27,1030,1077,1,0,0
05:16:27,1030,1078,1,0,0
05:16:27,1030,1079,0,0,0
05:16:27,1034,1086,1,0,0
05:16:27,1034,1087,1,0,0
05:16:27,1034,1088,0,0,0
05:16:27,1042,1101,1,0,0
05:16:27,1042,1102,1,0,0
05:16:27,1042,1103,0,0,0
05:16:27,1044,1104,1,0,0
05:16:27,1044,1105,1,0,0
05:16:27,1044,1106,0,0,0
05:16:27,1045,1107,1,0,0
05:16:27,1045,1108,1,0,0
05:16:27,1045,1109,0,0,0
05:16:27,1047,1110,1,0,0
05:16:27,1047,1111,1,0,0
05:16:27,1047,1112,0,0,0
05:16:27,1048,1113,1,0,0
05:16:27,1048,1114,1,0,0
05:16:27,1048,1115,0,0,0
05:16:27,1059,1134,1,0,0
05:16:27,1059,1135,1,0,0
05:16:27,1059,1136,0,0,0
05:16:27,1065,1146,1,0,0
05:16:27,1065,1147,1,0,0
05:16:27,1065,1148,0,0,0
05:16:27,1066,1149,1,0,0
05:16:27,1066,1150,1,0,0
05:16:27,1066,1151,0,0,0
05:16:27,1068,1152,1,0,0
05:16:27,1068,1153,1,0,0
05:16:27,1068,1154,0,0,0
05:16:27,1070,1155,1,0,0
05:16:27,1070,1156,1,0,0
05:16:27,1070,1157,0,0,0
05:16:27,1083,1182,1,0,0
05:16:27,1083,1183,1,0,0
05:16:27,1083,1184,0,0,0
05:16:27,1085,1185,1,0,0
05:16:27,1085,1186,1,0,0
05:16:27,1085,1187,0,0,0
05:16:27,1086,1188,1,0,0
05:16:27,1086,1189,1,0,0
05:16:27,1086,1190,0,0,0
05:16:27,1088,1191,1,0,0
05:16:27,1088,1192,1,0,0
05:16:27,1088,1193,0,0,0
05:16:27,1089,1194,1,0,0
05:16:27,1089,1195,1,0,0
05:16:27,1089,1196,0,0,0
05:16:27,1091,1197,1,0,0
05:16:27,1091,1198,1,0,0
05:16:27,1091,1199,0,0,0
05:16:27,1092,1200,1,0,0
05:16:27,1092,1201,1,0,0
05:16:27,1092,1202,0,0,0
05:16:27,1094,1203,1,0,0
05:16:27,1094,1204,1,0,0
05:16:27,1094,1205,0,0,0
05:16:27,1095,1206,1,0,0
05:16:27,1095,1207,1,0,0
05:16:27,1095,1208,0,0,0
05:16:27,1097,1209,1,0,0
05:16:27,1097,1210,1,0,0
05:16:27,1097,1211,0,0,0
05:16:27,1098,1212,1,0,0
05:16:27,1098,1213,1,0,0
05:16:27,1098,1214,0,0,0
05:16:27,1100,1215,1,0,0
05:16:27,1100,1216,1,0,0
05:16:27,1100,1217,0,0,0
05:16:27,1102,1218,1,0,0
05:16:27,1102,1219,1,0,0
05:16:27,1102,1220,0,0,0
05:16:27,1103,1221,1,0,0
05:16:27,1103,1222,1,0,0
05:16:27,1103,1223,0,0,0
