Timestamp,Millis,Index
17:40:08,1610,523
17:40:08,1612,524
17:40:08,1615,525
17:40:08,1617,526
17:40:08,1620,527
17:40:08,1622,528
17:40:08,1625,529
17:40:08,1627,530
17:40:08,1630,531
17:40:08,1632,532
17:40:08,1635,533
17:40:08,1637,534
17:40:08,1640,535
17:40:08,1642,536
17:40:08,1645,537
17:40:08,1647,538
17:40:08,1650,539
17:40:08,1652,540
17:40:08,1655,541
17:40:08,1657,542
17:40:08,1659,543
17:40:08,1662,544
17:40:08,1664,545
17:40:08,1667,546
17:40:08,1669,547
17:40:08,1672,548
17:40:08,1674,549
17:40:08,1677,550
17:40:08,1679,551
17:40:08,1682,552
17:40:08,1684,553
17:40:08,1687,554
17:40:08,1689,555
17:40:08,1692,556
17:40:08,1694,557
17:40:08,1697,558
17:40:08,1699,559
17:40:08,1702,560
17:40:08,1704,561
17:40:08,1707,562
17:40:08,1709,563
17:40:08,1712,564
17:40:08,1714,565
17:40:08,1717,566
17:40:08,1719,567
17:40:08,1722,568
17:40:08,1724,569
17:40:08,1727,570
17:40:08,1729,571
17:40:08,1732,572
17:40:08,1734,573
17:40:08,1737,574
17:40:08,1739,575
17:40:08,1742,576
17:40:08,1744,577
17:40:08,1747,578
17:40:08,1749,579
17:40:08,1752,580
17:40:08,1754,581
17:40:08,1757,582
17:40:08,1759,583
17:40:08,1762,584
17:40:08,1764,585
17:40:08,1767,586
17:40:08,1769,587
17:40:08,1772,588
17:40:08,1774,589
17:40:08,1777,590
17:40:08,1779,591
17:40:08,1781,592
17:40:08,1784,593
17:40:08,1786,594
17:40:08,1789,595
17:40:08,1791,596
17:40:08,1794,597
17:40:08,1796,598
17:40:08,1799,599
17:40:08,1801,600
17:40:08,1804,601
17:40:08,1806,602
17:40:08,1809,603
17:40:08,1811,604
17:40:08,1814,605
17:40:08,1816,606
17:40:08,1819,607
17:40:08,1824,609
17:40:08,1826,610
17:40:08,1829,611
17:40:08,1831,612
17:40:08,1834,613
17:40:08,1836,614
17:40:08,1839,615
17:40:08,1841,616
17:40:08,1844,617
17:40:08,1846,618
17:40:08,1849,619
17:40:08,1851,620
17:40:08,1854,621
17:40:08,1856,622
17:40:08,1859,623
17:40:08,1861,624
17:40:08,1864,625
17:40:08,1866,626
17:40:08,1869,627
17:40:08,1871,628
17:40:08,1874,629
17:40:08,1876,630
17:40:08,1879,631
17:40:08,1881,632
17:40:08,1884,633
17:40:08,1886,634
17:40:08,1889,635
17:40:08,1891,636
17:40:08,1894,637
17:40:08,1896,638
17:40:08,1899,639
17:40:08,1901,640
17:40:08,1904,641
17:40:08,1906,642
17:40:08,1908,643
17:40:08,1911,644
17:40:08,1913,645
17:40:08,1916,646
17:40:08,1918,647
17:40:08,1921,648
17:40:08,1923,649
17:40:08,1926,650
17:40:08,1928,651
17:40:08,1931,652
17:40:08,1933,653
17:40:08,1936,654
17:40:08,1938,655
17:40:08,1941,656
17:40:08,1943,657
17:40:08,1946,658
17:40:08,1948,659
17:40:08,1951,660
17:40:08,1953,661
17:40:08,1956,662
17:40:08,1958,663
17:40:08,1961,664
17:40:08,1963,665
17:40:08,1966,666
17:40:08,1968,667
17:40:08,1971,668
17:40:08,1973,669
17:40:08,1976,670
17:40:08,1978,671
17:40:08,1981,672
17:40:08,1983,673
17:40:08,1986,674
17:40:08,1988,675
17:40:08,1991,676
17:40:08,1993,677
17:40:08,1996,678
17:40:08,1998,679
17:40:08,2001,680
17:40:08,2003,681
17:40:08,2006,682
17:40:08,2008,683
17:40:08,2011,684
17:40:08,2013,685
17:40:08,2016,686
17:40:08,2018,687
17:40:08,2021,688
17:40:08,2023,689
17:40:08,2026,690
17:40:08,2028,691
17:40:08,2030,692
17:40:08,2033,693
17:40:08,2035,694
17:40:08,2038,695
17:40:08,2040,696
17:40:08,2043,697
17:40:08,2045,698
17:40:08,2048,699
17:40:08,2050,700
17:40:08,2053,701
17:40:08,2055,702
17:40:08,2060,704
17:40:08,2063,705
17:40:08,2065,706
17:40:08,2068,707
17:40:08,2070,708
17:40:08,2073,709
17:40:08,2075,710
17:40:08,2078,711
17:40:08,2080,712
17:40:08,2083,713
17:40:08,2085,714
17:40:08,2088,715
17:40:08,2090,716
17:40:08,2093,717
17:40:08,2095,718
17:40:08,2098,719
17:40:08,2100,720
17:40:08,2103,721
17:40:08,2105,722
17:40:08,2108,723
17:40:08,2110,724
17:40:08,2113,725
17:40:08,2115,726
17:40:08,2118,727
17:40:08,2120,728
17:40:09,2123,729
17:40:09,2125,730
17:40:09,2128,731
17:40:09,2130,732
17:40:09,2133,733
17:40:09,2135,734
17:40:09,2138,735
17:40:09,2140,736
17:40:09,2143,737
17:40:09,2145,738
17:40:09,2148,739
17:40:09,2150,740
17:40:09,2153,741
17:40:09,2155,742
17:40:09,2157,743
17:40:09,2160,744
17:40:09,2162,745
17:40:09,2165,746
17:40:09,2167,747
17:40:09,2170,748
17:40:09,2172,749
17:40:09,2175,750
17:40:09,2177,751
17:40:09,2180,752
17:40:09,2182,753
17:40:09,2185,754
17:40:09,2187,755
17:40:09,2190,756
17:40:09,2192,757
17:40:09,2195,758
17:40:09,2197,759
17:40:09,2200,760
17:40:09,2202,761
17:40:09,2205,762
17:40:09,2207,763
17:40:09,2210,764
17:40:09,2212,765
17:40:09,2215,766
17:40:09,2217,767
17:40:09,2220,768
17:40:09,2222,769
17:40:09,2225,770
17:40:09,2227,771
17:40:09,2230,772
17:40:09,2232,773
17:40:09,2235,774
17:40:09,2237,775
17:40:09,2240,776
17:40:09,2242,777
17:40:09,2245,778
17:40:09,2247,779
17:40:09,2250,780
17:40:09,2252,781
17:40:09,2255,782
17:40:09,2257,783
17:40:09,2260,784
17:40:09,2262,785
17:40:09,2265,786
17:40:09,2267,787
17:40:09,2270,788
17:40:09,2272,789
17:40:09,2275,790
17:40:09,2277,791
17:40:09,2279,792
17:40:09,2282,793
17:40:09,2284,794
17:40:09,2287,795
17:40:09,2289,796
17:40:09,2292,797
17:40:09,2294,798
17:40:09,2297,799
17:40:09,2299,800
17:40:09,2302,801
17:40:09,2304,802
17:40:09,2307,803
17:40:09,2309,804
17:40:09,2312,805
17:40:09,2314,806
17:40:09,2317,807
17:40:09,2319,808
17:40:09,2324,810
17:40:09,2327,811
17:40:09,2329,812
17:40:09,2332,813
17:40:09,2334,814
17:40:09,2337,815
17:40:09,2339,816
17:40:09,2342,817
17:40:09,2344,818
17:40:09,2347,819
17:40:09,2349,820
17:40:09,2352,821
17:40:09,2354,822
17:40:09,2357,823
17:40:09,2359,824
17:40:09,2362,825
17:40:09,2364,826
17:40:09,2369,828
17:40:09,2372,829
17:40:09,2374,830
17:40:09,2377,831
17:40:09,2379,832
17:40:09,2382,833
17:40:09,2384,834
17:40:09,2387,835
17:40:09,2389,836
17:40:09,2392,837
17:40:09,2394,838
17:40:09,2397,839
17:40:09,2399,840
17:40:09,2402,841
17:40:09,2404,842
17:40:09,2406,843
17:40:09,2409,844
17:40:09,2411,845
17:40:09,2414,846
17:40:09,2416,847
17:40:09,2419,848
17:40:09,2421,849
17:40:09,2424,850
17:40:09,2426,851
17:40:09,2429,852
17:40:09,2431,853
17:40:09,2434,854
17:40:09,2436,855
17:40:09,2439,856
17:40:09,2441,857
17:40:09,2444,858
17:40:09,2446,859
17:40:09,2449,860
17:40:09,2451,861
17:40:09,2454,862
17:40:09,2456,863
17:40:09,2459,864
17:40:09,2461,865
17:40:09,2464,866
17:40:09,2466,867
17:40:09,2469,868
17:40:09,2471,869
17:40:09,2474,870
17:40:09,2476,871
17:40:09,2479,872
17:40:09,2481,873
17:40:09,2484,874
17:40:09,2486,875
17:40:09,2489,876
17:40:09,2491,877
17:40:09,2494,878
17:40:09,2496,879
17:40:09,2499,880
17:40:09,2501,881
17:40:09,2504,882
17:40:09,2506,883
17:40:09,2509,884
17:40:09,2511,885
17:40:09,2514,886
17:40:09,2516,887
17:40:09,2519,888
17:40:09,2521,889
17:40:09,2524,890
17:40:09,2526,891
17:40:09,2528,892
17:40:09,2531,893
17:40:09,2533,894
17:40:09,2536,895
17:40:09,2538,896
17:40:09,2541,897
17:40:09,2543,898
17:40:09,2546,899
17:40:09,2548,900
17:40:09,2551,901
17:40:09,2553,902
17:40:09,2556,903
17:40:09,2558,904
17:40:09,2561,905
17:40:09,2563,906
17:40:09,2566,907
17:40:09,2568,908
17:40:09,2571,909
17:40:09,2573,910
17:40:09,2576,911
17:40:09,2578,912
17:40:09,2581,913
17:40:09,2583,914
17:40:09,2586,915
17:40:09,2588,916
17:40:09,2591,917
17:40:09,2593,918
17:40:09,2596,919
17:40:09,2598,920
17:40:09,2603,922
17:40:09,2606,923
17:40:09,2608,924
17:40:09,2611,925
17:40:09,2613,926
17:40:09,2616,927
17:40:09,2618,928
17:40:09,2621,929
17:40:09,2623,930
17:40:09,2626,931
17:40:09,2628,932
17:40:09,2631,933
17:40:09,2633,934
17:40:09,2636,935
17:40:09,2638,936
17:40:09,2641,937
17:40:09,2643,938
17:40:09,2646,939
17:40:09,2648,940
17:40:09,2653,942
17:40:09,2655,943
17:40:09,2658,944
17:40:09,2660,945
17:40:09,2663,946
17:40:09,2665,947
17:40:09,2668,948
17:40:09,2670,949
17:40:09,2673,950
17:40:09,2675,951
17:40:09,2678,952
17:40:09,2680,953
17:40:09,2685,955
17:40:09,2688,956
17:40:09,2690,957
17:40:09,2693,958
17:40:09,2695,959
17:40:09,2698,960
17:40:09,2700,961
17:40:09,2703,962
17:40:09,2705,963
17:40:09,2708,964
17:40:09,2710,965
17:40:09,2713,966
17:40:09,2715,967
17:40:09,2718,968
17:40:09,2720,969
17:40:09,2723,970
17:40:09,2725,971
17:40:09,2728,972
17:40:09,2730,973
17:40:09,2733,974
17:40:09,2735,975
17:40:09,2738,976
17:40:09,2740,977
17:40:09,2743,978
17:40:09,2745,979
17:40:09,2748,980
17:40:09,2750,981
17:40:09,2753,982
17:40:09,2755,983
17:40:09,2758,984
17:40:09,2760,985
17:40:09,2763,986
17:40:09,2765,987
17:40:09,2768,988
17:40:09,2770,989
17:40:09,2773,990
17:40:09,2775,991
17:40:09,2777,992
17:40:09,2780,993
17:40:09,2782,994
17:40:09,2785,995
17:40:09,2787,996
17:40:09,2790,997
17:40:09,2792,998
17:40:09,2795,999
17:40:09,2797,1000
17:40:09,2800,1001
17:40:09,2802,1002
17:40:09,2805,1003
17:40:09,2807,1004
17:40:09,2810,1005
17:40:09,2812,1006
17:40:09,2815,1007
17:40:09,2817,1008
17:40:09,2820,1009
17:40:09,2822,1010
17:40:09,2825,1011
17:40:09,2827,1012
17:40:09,2830,1013
17:40:09,2832,1014
17:40:09,2835,1015
17:40:09,2837,1016
17:40:09,2840,1017
17:40:09,2842,1018
17:40:09,2845,1019
17:40:09,2847,1020
17:40:09,2850,1021
17:40:09,2852,1022
17:40:09,2855,1023
17:40:09,2857,1024
17:40:09,2860,1025
17:40:09,2862,1026
17:40:09,2865,1027
17:40:09,2867,1028
17:40:09,2870,1029
17:40:09,2875,1031
17:40:09,2877,1032
17:40:09,2880,1033
17:40:09,2882,1034
17:40:09,2885,1035
17:40:09,2887,1036
17:40:09,2890,1037
17:40:09,2892,1038
17:40:09,2895,1039
17:40:09,2897,1040
17:40:09,2900,1041
17:40:09,2902,1042
17:40:09,2904,1043
17:40:09,2907,1044
17:40:09,2909,1045
17:40:09,2912,1046
17:40:09,2914,1047
17:40:09,2917,1048
17:40:09,2919,1049
17:40:09,2922,1050
17:40:09,2924,1051
17:40:09,2927,1052
17:40:09,2929,1053
17:40:09,2932,1054
17:40:09,2934,1055
17:40:09,2937,1056
17:40:09,2939,1057
17:40:09,2942,1058
17:40:09,2944,1059
17:40:09,2947,1060
17:40:09,2949,1061
17:40:09,2952,1062
17:40:09,2954,1063
17:40:09,2957,1064
17:40:09,2959,1065
17:40:09,2962,1066
17:40:09,2964,1067
17:40:09,2967,1068
17:40:09,2972,1070
17:40:09,2974,1071
17:40:09,2977,1072
17:40:09,2979,1073
17:40:09,2982,1074
17:40:09,2984,1075
17:40:09,2987,1076
17:40:09,2989,1077
17:40:09,2992,1078
17:40:09,2997,1080
17:40:09,2999,1081
17:40:09,3002,1082
17:40:09,3004,1083
17:40:09,3007,1084
17:40:09,3009,1085
17:40:09,3012,1086
17:40:09,3014,1087
17:40:09,3017,1088
17:40:09,3019,1089
17:40:09,3022,1090
17:40:09,3024,1091
17:40:09,3026,1092
17:40:09,3029,1093
17:40:09,3031,1094
17:40:09,3034,1095
17:40:09,3036,1096
17:40:09,3039,1097
17:40:09,3041,1098
17:40:09,3044,1099
17:40:09,3046,1100
17:40:09,3049,1101
17:40:09,3051,1102
17:40:09,3054,1103
17:40:09,3056,1104
17:40:09,3059,1105
17:40:09,3061,1106
17:40:09,3064,1107
17:40:09,3066,1108
17:40:09,3069,1109
17:40:09,3071,1110
17:40:09,3074,1111
17:40:09,3076,1112
17:40:09,3079,1113
17:40:09,3081,1114
17:40:09,3084,1115
17:40:09,3086,1116
17:40:09,3089,1117
17:40:09,3091,1118
17:40:09,3094,1119
17:40:09,3096,1120
17:40:09,3099,1121
17:40:09,3101,1122
17:40:09,3104,1123
17:40:09,3106,1124
17:40:09,3109,1125
17:40:09,3111,1126
17:40:09,3114,1127
17:40:09,3116,1128
17:40:09,3119,1129
17:40:10,3121,1130
17:40:10,3124,1131
17:40:10,3126,1132
17:40:10,3129,1133
17:40:10,3131,1134
17:40:10,3134,1135
17:40:10,3136,1136
17:40:10,3139,1137
17:40:10,3141,1138
17:40:10,3144,1139
17:40:10,3146,1140
17:40:10,3149,1141
17:40:10,3151,1142
17:40:10,3153,1143
17:40:10,3156,1144
17:40:10,3158,1145
17:40:10,3161,1146
17:40:10,3163,1147
17:40:10,3166,1148
17:40:10,3168,1149
17:40:10,3171,1150
17:40:10,3173,1151
17:40:10,3176,1152
17:40:10,3178,1153
17:40:10,3181,1154
17:40:10,3183,1155
17:40:10,3186,1156
17:40:10,3188,1157
17:40:10,3191,1158
17:40:10,3193,1159
17:40:10,3196,1160
17:40:10,3198,1161
17:40:10,3201,1162
17:40:10,3203,1163
17:40:10,3206,1164
17:40:10,3208,1165
17:40:10,3213,1167
17:40:10,3216,1168
17:40:10,3218,1169
17:40:10,3221,1170
17:40:10,3223,1171
17:40:10,3226,1172
17:40:10,3228,1173
17:40:10,3231,1174
17:40:10,3233,1175
17:40:10,3236,1176
17:40:10,3238,1177
17:40:10,3241,1178
17:40:10,3243,1179
17:40:10,3246,1180
17:40:10,3248,1181
17:40:10,3251,1182
17:40:10,3253,1183
17:40:10,3258,1185
17:40:10,3261,1186
17:40:10,3263,1187
17:40:10,3266,1188
17:40:10,3268,1189
17:40:10,3271,1190
17:40:10,3275,1192
17:40:10,3280,1194
17:40:10,3283,1195
17:40:10,3285,1196
17:40:10,3288,1197
17:40:10,3290,1198
17:40:10,3293,1199
17:40:10,3295,1200
17:40:10,3298,1201
17:40:10,3300,1202
17:40:10,3303,1203
17:40:10,3305,1204
17:40:10,3308,1205
17:40:10,3313,1207
17:40:10,3315,1208
17:40:10,3318,1209
17:40:10,3320,1210
17:40:10,3323,1211
17:40:10,3325,1212
17:40:10,3328,1213
17:40:10,3330,1214
17:40:10,3333,1215
17:40:10,3335,1216
17:40:10,3338,1217
17:40:10,3340,1218
17:40:10,3343,1219
17:40:10,3345,1220
17:40:10,3348,1221
17:40:10,3350,1222
17:40:10,3353,1223
17:40:10,3355,1224
17:40:10,3358,1225
17:40:10,3360,1226
17:40:10,3363,1227
17:40:10,3365,1228
17:40:10,3368,1229
17:40:10,3370,1230
17:40:10,3373,1231
17:40:10,3375,1232
17:40:10,3378,1233
17:40:10,3380,1234
17:40:10,3383,1235
17:40:10,3385,1236
17:40:10,3388,1237
17:40:10,3390,1238
17:40:10,3393,1239
17:40:10,3395,1240
17:40:10,3398,1241
17:40:10,3400,1242
17:40:10,3402,1243
17:40:10,3405,1244
17:40:10,3407,1245
17:40:10,3410,1246
17:40:10,3412,1247
17:40:10,3415,1248
17:40:10,3417,1249
17:40:10,3420,1250
17:40:10,3422,1251
17:40:10,3425,1252
17:40:10,3427,1253
17:40:10,3430,1254
17:40:10,3432,1255
17:40:10,3435,1256
17:40:10,3437,1257
17:40:10,3440,1258
17:40:10,3442,1259
17:40:10,3445,1260
17:40:10,3447,1261
17:40:10,3450,1262
17:40:10,3452,1263
17:40:10,3455,1264
17:40:10,3457,1265
17:40:10,3460,1266
17:40:10,3462,1267
17:40:10,3465,1268
17:40:10,3467,1269
17:40:10,3470,1270
17:40:10,3472,1271
17:40:10,3475,1272
17:40:10,3477,1273
17:40:10,3480,1274
17:40:10,3482,1275
17:40:10,3485,1276
17:40:10,3487,1277
17:40:10,3490,1278
17:40:10,3492,1279
17:40:10,3495,1280
17:40:10,3497,1281
17:40:10,3500,1282
17:40:10,3502,1283
17:40:10,3505,1284
17:40:10,3507,1285
17:40:10,3510,1286
17:40:10,3512,1287
17:40:10,3517,1289
17:40:10,3520,1290
17:40:10,3522,1291
17:40:10,3524,1292
17:40:10,3527,1293
17:40:10,3529,1294
17:40:10,3532,1295
17:40:10,3534,1296
17:40:10,3537,1297
17:40:10,3539,1298
17:40:10,3542,1299
17:40:10,3544,1300
17:40:10,3547,1301
17:40:10,3549,1302
17:40:10,3552,1303
17:40:10,3554,1304
17:40:10,3559,1306
17:40:10,3562,1307
17:40:10,3564,1308
17:40:10,3567,1309
17:40:10,3569,1310
17:40:10,3572,1311
17:40:10,3574,1312
17:40:10,3577,1313
17:40:10,3579,1314
17:40:10,3582,1315
17:40:10,3587,1317
17:40:10,3589,1318
17:40:10,3592,1319
17:40:10,3594,1320
17:40:10,3597,1321
17:40:10,3599,1322
17:40:10,3602,1323
17:40:10,3604,1324
17:40:10,3607,1325
17:40:10,3609,1326
17:40:10,3612,1327
