Index,Timestamp,Millis,Indicator
434,13:43:14,1388,1
435,13:43:14,1391,1
436,13:43:14,1393,1
437,13:43:14,1396,1
438,13:43:14,1398,1
439,13:43:14,1401,1
440,13:43:14,1403,1
441,13:43:14,1406,1
442,13:43:14,1408,1
443,13:43:14,1410,1
444,13:43:14,1413,1
445,13:43:14,1415,1
446,13:43:14,1418,1
447,13:43:14,1420,1
448,13:43:14,1423,1
449,13:43:14,1425,1
450,13:43:14,1428,1
451,13:43:14,1430,1
452,13:43:14,1433,1
453,13:43:14,1435,1
454,13:43:14,1438,1
455,13:43:14,1440,1
456,13:43:14,1443,1
457,13:43:14,1445,1
458,13:43:14,1448,1
459,13:43:14,1450,1
460,13:43:14,1453,1
461,13:43:14,1455,1
462,13:43:14,1458,1
463,13:43:14,1460,1
464,13:43:14,1463,1
465,13:43:14,1465,1
466,13:43:14,1468,1
467,13:43:14,1470,1
468,13:43:14,1473,1
469,13:43:14,1475,1
470,13:43:14,1478,1
471,13:43:14,1480,1
472,13:43:14,1483,1
473,13:43:14,1485,1
474,13:43:14,1488,1
475,13:43:14,1490,1
476,13:43:14,1493,1
477,13:43:14,1495,1
478,13:43:14,1498,1
479,13:43:14,1500,1
480,13:43:14,1503,1
481,13:43:14,1505,1
482,13:43:14,1508,1
483,13:43:14,1510,1
484,13:43:14,1513,1
485,13:43:14,1515,1
486,13:43:14,1518,1
487,13:43:14,1520,1
488,13:43:14,1523,1
489,13:43:14,1525,1
490,13:43:14,1528,1
491,13:43:14,1530,1
492,13:43:14,1532,1
493,13:43:14,1535,1
494,13:43:14,1537,1
495,13:43:14,1540,1
496,13:43:14,1542,1
497,13:43:14,1545,1
498,13:43:14,1547,1
499,13:43:14,1550,1
500,13:43:14,1552,1
501,13:43:14,1555,1
502,13:43:14,1557,1
503,13:43:14,1560,1
504,13:43:14,1562,1
505,13:43:14,1565,1
506,13:43:14,1567,1
507,13:43:14,1570,1
508,13:43:14,1572,1
509,13:43:14,1575,1
510,13:43:14,1577,1
511,13:43:14,1580,1
512,13:43:14,1582,1
513,13:43:14,1585,1
514,13:43:14,1587,1
515,13:43:14,1590,1
516,13:43:14,1592,1
517,13:43:14,1595,1
518,13:43:14,1597,1
519,13:43:14,1600,1
520,13:43:14,1602,1
521,13:43:14,1605,1
522,13:43:14,1607,1
523,13:43:14,1610,1
524,13:43:14,1612,1
525,13:43:14,1615,1
526,13:43:14,1617,1
527,13:43:14,1620,1
528,13:43:14,1622,1
529,13:43:14,1625,1
530,13:43:14,1627,1
531,13:43:14,1630,1
532,13:43:14,1632,1
533,13:43:14,1635,1
534,13:43:14,1637,1
535,13:43:14,1640,1
536,13:43:14,1642,1
537,13:43:14,1645,1
538,13:43:14,1647,1
539,13:43:14,1650,1
540,13:43:14,1652,1
541,13:43:14,1655,1
542,13:43:14,1657,1
543,13:43:14,1659,1
544,13:43:14,1662,1
545,13:43:14,1664,1
546,13:43:14,1667,1
547,13:43:14,1669,1
548,13:43:14,1672,1
549,13:43:14,1674,1
550,13:43:14,1677,1
551,13:43:14,1679,1
552,13:43:14,1682,1
553,13:43:14,1684,1
554,13:43:14,1687,1
555,13:43:14,1689,1
556,13:43:14,1692,1
557,13:43:14,1694,1
558,13:43:14,1697,1
559,13:43:14,1699,1
560,13:43:14,1702,1
561,13:43:14,1704,1
562,13:43:14,1707,1
563,13:43:14,1709,1
564,13:43:14,1712,1
565,13:43:14,1714,1
566,13:43:14,1717,1
567,13:43:14,1719,1
568,13:43:14,1722,1
569,13:43:14,1724,1
570,13:43:14,1727,1
571,13:43:14,1729,1
572,13:43:14,1732,1
573,13:43:14,1734,1
574,13:43:14,1737,1
575,13:43:14,1739,1
576,13:43:14,1742,1
577,13:43:14,1744,1
578,13:43:14,1747,1
579,13:43:14,1749,1
580,13:43:14,1752,1
581,13:43:14,1754,1
582,13:43:14,1757,1
583,13:43:14,1759,1
584,13:43:14,1762,1
585,13:43:14,1764,1
586,13:43:14,1767,1
587,13:43:14,1769,1
588,13:43:14,1772,1
589,13:43:14,1774,1
590,13:43:14,1777,1
591,13:43:14,1779,1
592,13:43:14,1781,1
593,13:43:14,1784,1
594,13:43:14,1786,1
595,13:43:14,1789,1
596,13:43:14,1791,1
597,13:43:14,1794,1
598,13:43:14,1796,1
599,13:43:14,1799,1
600,13:43:14,1801,1
601,13:43:14,1804,1
602,13:43:14,1806,1
603,13:43:14,1809,1
604,13:43:14,1811,1
605,13:43:14,1814,1
606,13:43:14,1816,1
607,13:43:14,1819,1
608,13:43:14,1821,1
609,13:43:14,1824,1
610,13:43:14,1826,1
611,13:43:14,1829,1
612,13:43:14,1831,1
613,13:43:14,1834,1
614,13:43:14,1836,1
615,13:43:14,1839,1
616,13:43:14,1841,1
617,13:43:14,1844,1
618,13:43:14,1846,1
619,13:43:14,1849,1
620,13:43:14,1851,1
621,13:43:14,1854,1
622,13:43:14,1856,1
623,13:43:14,1859,1
624,13:43:14,1861,1
625,13:43:14,1864,1
626,13:43:14,1866,1
627,13:43:14,1869,1
628,13:43:14,1871,1
629,13:43:14,1874,1
630,13:43:14,1876,1
631,13:43:14,1879,1
632,13:43:14,1881,1
633,13:43:14,1884,1
634,13:43:14,1886,1
635,13:43:14,1889,1
636,13:43:14,1891,1
637,13:43:14,1894,1
638,13:43:14,1896,1
639,13:43:14,1899,1
640,13:43:14,1901,1
641,13:43:14,1904,1
642,13:43:14,1906,1
643,13:43:14,1908,1
644,13:43:14,1911,1
645,13:43:14,1913,1
646,13:43:14,1916,1
647,13:43:14,1918,1
648,13:43:14,1921,1
649,13:43:14,1923,1
650,13:43:14,1926,1
651,13:43:14,1928,1
652,13:43:14,1931,1
653,13:43:15,1933,1
654,13:43:15,1936,1
655,13:43:15,1938,1
656,13:43:15,1941,1
657,13:43:15,1943,1
658,13:43:15,1946,1
659,13:43:15,1948,1
660,13:43:15,1951,1
661,13:43:15,1953,1
662,13:43:15,1956,1
663,13:43:15,1958,1
664,13:43:15,1961,1
665,13:43:15,1963,1
666,13:43:15,1966,1
667,13:43:15,1968,1
668,13:43:15,1971,1
669,13:43:15,1973,1
670,13:43:15,1976,1
671,13:43:15,1978,1
672,13:43:15,1981,1
673,13:43:15,1983,1
674,13:43:15,1986,1
675,13:43:15,1988,1
676,13:43:15,1991,1
677,13:43:15,1993,1
678,13:43:15,1996,1
679,13:43:15,1998,1
680,13:43:15,2001,1
681,13:43:15,2003,1
682,13:43:15,2006,1
683,13:43:15,2008,1
684,13:43:15,2011,1
685,13:43:15,2013,1
686,13:43:15,2016,1
687,13:43:15,2018,1
688,13:43:15,2021,1
689,13:43:15,2023,1
690,13:43:15,2026,1
691,13:43:15,2028,1
692,13:43:15,2030,1
693,13:43:15,2033,1
694,13:43:15,2035,1
695,13:43:15,2038,1
696,13:43:15,2040,1
697,13:43:15,2043,1
698,13:43:15,2045,1
699,13:43:15,2048,1
700,13:43:15,2050,1
701,13:43:15,2053,1
702,13:43:15,2055,1
703,13:43:15,2058,1
704,13:43:15,2060,1
705,13:43:15,2063,1
706,13:43:15,2065,1
707,13:43:15,2068,1
708,13:43:15,2070,1
709,13:43:15,2073,1
710,13:43:15,2075,1
711,13:43:15,2078,1
712,13:43:15,2080,1
713,13:43:15,2083,1
714,13:43:15,2085,1
715,13:43:15,2088,1
716,13:43:15,2090,1
717,13:43:15,2093,1
718,13:43:15,2095,1
719,13:43:15,2098,1
720,13:43:15,2100,1
721,13:43:15,2103,1
722,13:43:15,2105,1
723,13:43:15,2108,1
724,13:43:15,2110,1
725,13:43:15,2113,1
726,13:43:15,2115,1
727,13:43:15,2118,1
728,13:43:15,2120,1
729,13:43:15,2123,1
730,13:43:15,2125,1
731,13:43:15,2128,1
732,13:43:15,2130,1
733,13:43:15,2133,1
734,13:43:15,2135,1
735,13:43:15,2138,1
736,13:43:15,2140,1
737,13:43:15,2143,1
738,13:43:15,2145,1
739,13:43:15,2148,1
740,13:43:15,2150,1
741,13:43:15,2153,1
742,13:43:15,2155,1
743,13:43:15,2157,1
744,13:43:15,2160,1
745,13:43:15,2162,1
746,13:43:15,2165,1
747,13:43:15,2167,1
748,13:43:15,2170,1
749,13:43:15,2172,1
750,13:43:15,2175,1
751,13:43:15,2177,1
752,13:43:15,2180,1
753,13:43:15,2182,1
754,13:43:15,2185,1
755,13:43:15,2187,1
756,13:43:15,2190,1
757,13:43:15,2192,1
758,13:43:15,2195,1
759,13:43:15,2197,1
760,13:43:15,2200,1
761,13:43:15,2202,1
762,13:43:15,2205,1
763,13:43:15,2207,1
764,13:43:15,2210,1
765,13:43:15,2212,1
766,13:43:15,2215,1
767,13:43:15,2217,1
768,13:43:15,2220,1
769,13:43:15,2222,1
770,13:43:15,2225,1
771,13:43:15,2227,1
772,13:43:15,2230,1
773,13:43:15,2232,1
774,13:43:15,2235,1
775,13:43:15,2237,1
776,13:43:15,2240,1
777,13:43:15,2242,1
778,13:43:15,2245,1
779,13:43:15,2247,1
780,13:43:15,2250,1
781,13:43:15,2252,1
782,13:43:15,2255,1
783,13:43:15,2257,1
784,13:43:15,2260,1
785,13:43:15,2262,1
786,13:43:15,2265,1
787,13:43:15,2267,1
788,13:43:15,2270,1
789,13:43:15,2272,1
790,13:43:15,2275,1
791,13:43:15,2277,1
792,13:43:15,2279,1
793,13:43:15,2282,1
794,13:43:15,2284,1
795,13:43:15,2287,1
796,13:43:15,2289,1
797,13:43:15,2292,1
798,13:43:15,2294,1
799,13:43:15,2297,1
800,13:43:15,2299,1
801,13:43:15,2302,1
802,13:43:15,2304,1
803,13:43:15,2307,1
804,13:43:15,2309,1
805,13:43:15,2312,1
806,13:43:15,2314,1
807,13:43:15,2317,1
808,13:43:15,2319,1
809,13:43:15,2322,1
810,13:43:15,2324,1
811,13:43:15,2327,1
812,13:43:15,2329,1
813,13:43:15,2332,1
814,13:43:15,2334,1
815,13:43:15,2337,1
816,13:43:15,2339,1
817,13:43:15,2342,1
818,13:43:15,2344,1
819,13:43:15,2347,1
820,13:43:15,2349,1
821,13:43:15,2352,1
822,13:43:15,2354,1
823,13:43:15,2357,1
824,13:43:15,2359,1
825,13:43:15,2362,1
826,13:43:15,2364,1
827,13:43:15,2367,1
828,13:43:15,2369,1
829,13:43:15,2372,1
830,13:43:15,2374,1
831,13:43:15,2377,1
832,13:43:15,2379,1
833,13:43:15,2382,1
834,13:43:15,2384,1
835,13:43:15,2387,1
836,13:43:15,2389,1
837,13:43:15,2392,1
838,13:43:15,2394,1
839,13:43:15,2397,1
840,13:43:15,2399,1
841,13:43:15,2402,1
842,13:43:15,2404,1
843,13:43:15,2406,1
844,13:43:15,2409,1
845,13:43:15,2411,1
846,13:43:15,2414,1
847,13:43:15,2416,1
848,13:43:15,2419,1
849,13:43:15,2421,1
850,13:43:15,2424,1
851,13:43:15,2426,1
852,13:43:15,2429,1
853,13:43:15,2431,1
854,13:43:15,2434,1
855,13:43:15,2436,1
856,13:43:15,2439,1
857,13:43:15,2441,1
858,13:43:15,2444,1
859,13:43:15,2446,1
860,13:43:15,2449,1
861,13:43:15,2451,1
862,13:43:15,2454,1
863,13:43:15,2456,1
864,13:43:15,2459,1
865,13:43:15,2461,1
866,13:43:15,2464,1
867,13:43:15,2466,1
868,13:43:15,2469,1
869,13:43:15,2471,1
870,13:43:15,2474,1
871,13:43:15,2476,1
872,13:43:15,2479,1
873,13:43:15,2481,1
874,13:43:15,2484,1
875,13:43:15,2486,1
876,13:43:15,2489,1
877,13:43:15,2491,1
878,13:43:15,2494,1
879,13:43:15,2496,1
880,13:43:15,2499,1
881,13:43:15,2501,1
882,13:43:15,2504,1
883,13:43:15,2506,1
884,13:43:15,2509,1
885,13:43:15,2511,1
886,13:43:15,2514,1
887,13:43:15,2516,1
888,13:43:15,2519,1
889,13:43:15,2521,1
890,13:43:15,2524,1
891,13:43:15,2526,1
892,13:43:15,2528,1
893,13:43:15,2531,1
894,13:43:15,2533,1
895,13:43:15,2536,1
896,13:43:15,2538,1
897,13:43:15,2541,1
898,13:43:15,2543,1
899,13:43:15,2546,1
900,13:43:15,2548,1
901,13:43:15,2551,1
902,13:43:15,2553,1
903,13:43:15,2556,1
904,13:43:15,2558,1
905,13:43:15,2561,1
906,13:43:15,2563,1
907,13:43:15,2566,1
908,13:43:15,2568,1
909,13:43:15,2571,1
910,13:43:15,2573,1
911,13:43:15,2576,1
912,13:43:15,2578,1
913,13:43:15,2581,1
914,13:43:15,2583,1
915,13:43:15,2586,1
916,13:43:15,2588,1
917,13:43:15,2591,1
918,13:43:15,2593,1
919,13:43:15,2596,1
920,13:43:15,2598,1
921,13:43:15,2601,1
922,13:43:15,2603,1
923,13:43:15,2606,1
924,13:43:15,2608,1
925,13:43:15,2611,1
926,13:43:15,2613,1
927,13:43:15,2616,1
928,13:43:15,2618,1
929,13:43:15,2621,1
930,13:43:15,2623,1
931,13:43:15,2626,1
932,13:43:15,2628,1
933,13:43:15,2631,1
934,13:43:15,2633,1
935,13:43:15,2636,1
936,13:43:15,2638,1
937,13:43:15,2641,1
938,13:43:15,2643,1
939,13:43:15,2646,1
940,13:43:15,2648,1
941,13:43:15,2651,1
942,13:43:15,2653,1
943,13:43:15,2655,1
944,13:43:15,2658,1
945,13:43:15,2660,1
946,13:43:15,2663,1
947,13:43:15,2665,1
948,13:43:15,2668,1
949,13:43:15,2670,1
950,13:43:15,2673,1
951,13:43:15,2675,1
952,13:43:15,2678,1
953,13:43:15,2680,1
954,13:43:15,2683,1
955,13:43:15,2685,1
956,13:43:15,2688,1
957,13:43:15,2690,1
958,13:43:15,2693,1
959,13:43:15,2695,1
960,13:43:15,2698,1
961,13:43:15,2700,1
962,13:43:15,2703,1
963,13:43:15,2705,1
964,13:43:15,2708,1
965,13:43:15,2710,1
966,13:43:15,2713,1
967,13:43:15,2715,1
968,13:43:15,2718,1
969,13:43:15,2720,1
970,13:43:15,2723,1
971,13:43:15,2725,1
972,13:43:15,2728,1
973,13:43:15,2730,1
974,13:43:15,2733,1
975,13:43:15,2735,1
976,13:43:15,2738,1
977,13:43:15,2740,1
978,13:43:15,2743,1
979,13:43:15,2745,1
980,13:43:15,2748,1
981,13:43:15,2750,1
982,13:43:15,2753,1
983,13:43:15,2755,1
984,13:43:15,2758,1
985,13:43:15,2760,1
986,13:43:15,2763,1
987,13:43:15,2765,1
988,13:43:15,2768,1
989,13:43:15,2770,1
990,13:43:15,2773,1
991,13:43:15,2775,1
992,13:43:15,2777,1
993,13:43:15,2780,1
994,13:43:15,2782,1
995,13:43:15,2785,1
996,13:43:15,2787,1
997,13:43:15,2790,1
998,13:43:15,2792,1
999,13:43:15,2795,1
1000,13:43:15,2797,1
1001,13:43:15,2800,1
1002,13:43:15,2802,1
1003,13:43:15,2805,1
1004,13:43:15,2807,1
1005,13:43:15,2810,1
1006,13:43:15,2812,1
1007,13:43:15,2815,1
1008,13:43:15,2817,1
1009,13:43:15,2820,1
1010,13:43:15,2822,1
1011,13:43:15,2825,1
1012,13:43:15,2827,1
1013,13:43:15,2830,1
1014,13:43:15,2832,1
1015,13:43:15,2835,1
1016,13:43:15,2837,1
1017,13:43:15,2840,1
1018,13:43:15,2842,1
1019,13:43:15,2845,1
1020,13:43:15,2847,1
1021,13:43:15,2850,1
1022,13:43:15,2852,1
1023,13:43:15,2855,1
1024,13:43:15,2857,1
1025,13:43:15,2860,1
1026,13:43:15,2862,1
1027,13:43:15,2865,1
1028,13:43:15,2867,1
1029,13:43:15,2870,1
1030,13:43:15,2872,1
1031,13:43:15,2875,1
1032,13:43:15,2877,1
1033,13:43:15,2880,1
1034,13:43:15,2882,1
1035,13:43:15,2885,1
1036,13:43:15,2887,1
1037,13:43:15,2890,1
1038,13:43:15,2892,1
1039,13:43:15,2895,1
1040,13:43:15,2897,1
1041,13:43:15,2900,1
1042,13:43:15,2902,1
1043,13:43:15,2904,1
1044,13:43:15,2907,1
1045,13:43:15,2909,1
1046,13:43:15,2912,1
1047,13:43:15,2914,1
1048,13:43:15,2917,1
1049,13:43:15,2919,1
1050,13:43:15,2922,1
1051,13:43:15,2924,1
1052,13:43:15,2927,1
1053,13:43:16,2929,1
1054,13:43:16,2932,1
1055,13:43:16,2934,1
1056,13:43:16,2937,1
1057,13:43:16,2939,1
1058,13:43:16,2942,1
1059,13:43:16,2944,1
1060,13:43:16,2947,1
1061,13:43:16,2949,1
1062,13:43:16,2952,1
1063,13:43:16,2954,1
1064,13:43:16,2957,1
1065,13:43:16,2959,1
1066,13:43:16,2962,1
1067,13:43:16,2964,1
1068,13:43:16,2967,1
1069,13:43:16,2969,1
1070,13:43:16,2972,1
1071,13:43:16,2974,1
1072,13:43:16,2977,1
1073,13:43:16,2979,1
1074,13:43:16,2982,1
1075,13:43:16,2984,1
1076,13:43:16,2987,1
1077,13:43:16,2989,1
1078,13:43:16,2992,1
1079,13:43:16,2994,1
1080,13:43:16,2997,1
1081,13:43:16,2999,1
1082,13:43:16,3002,1
1083,13:43:16,3004,1
1084,13:43:16,3007,1
1085,13:43:16,3009,1
1086,13:43:16,3012,1
1087,13:43:16,3014,1
