Timestamp ID Value1 Value2 Value3 Value4 Byte1 Byte2 Byte3 Byte4
789011 0x2114 0 0 0 0 FF FF FF FF
789018 0x2214 0 C8 4 F5 2 FF FF FF
788817 0x2314 0 0 0 0 0 0 0 0
789003 0x2014 0 0 0 0 FF BA 0 0
789011 0x2114 0 0 0 0 FF FF FF FF
789018 0x2214 0 C8 4 F5 2 FF FF FF
788817 0x2314 0 0 0 0 0 0 0 0
789033 0x2014 0 0 0 0 FF 97 0 0
789011 0x2114 0 0 0 0 FF FF FF FF
789018 0x2214 0 C8 4 F5 2 FF FF FF
788817 0x2314 0 0 0 0 0 0 0 0
789033 0x2014 0 0 0 0 FF 97 0 0
789040 0x2114 0 0 0 0 FF FF FF FF
789018 0x2214 0 C8 4 F5 2 FF FF FF
788817 0x2314 0 0 0 0 0 0 0 0
789033 0x2014 0 0 0 0 FF 97 0 0
789040 0x2114 0 0 0 0 FF FF FF FF
789018 0x2214 0 C8 4 F5 2 FF FF FF
788817 0x2314 0 0 0 0 0 0 0 0
789055 0x2014 0 0 0 0 FF 66 0 0
789040 0x2114 0 0 0 0 FF FF FF FF
789018 0x2214 0 C8 4 F5 2 FF FF FF
788817 0x2314 0 0 0 0 0 0 0 0
789055 0x2014 0 0 0 0 FF 66 0 0
789063 0x2114 0 0 0 0 FF FF FF FF
789018 0x2214 0 C8 4 F5 2 FF FF FF
788817 0x2314 0 0 0 0 0 0 0 0
789055 0x2014 0 0 0 0 FF 66 0 0
789063 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
788817 0x2314 0 0 0 0 0 0 0 0
789055 0x2014 0 0 0 0 FF 66 0 0
789063 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
788817 0x2314 0 0 0 0 0 0 0 0
789085 0x2014 0 0 0 0 FF CF 0 0
789063 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
788817 0x2314 0 0 0 0 0 0 0 0
789085 0x2014 0 0 0 0 FF CF 0 0
789092 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
788817 0x2314 0 0 0 0 0 0 0 0
789085 0x2014 0 0 0 0 FF CF 0 0
789092 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
788817 0x2314 0 0 0 0 0 0 0 0
789107 0x2014 0 0 0 0 FF 94 0 0
789092 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
788817 0x2314 0 0 0 0 0 0 0 0
789107 0x2014 0 0 0 0 FF 94 0 0
789115 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
788817 0x2314 0 0 0 0 0 0 0 0
789107 0x2014 0 0 0 0 FF 94 0 0
789115 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789107 0x2014 0 0 0 0 FF 94 0 0
789115 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789137 0x2014 0 0 0 0 FF A4 0 1
789115 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789137 0x2014 0 0 0 0 FF A4 0 1
789144 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789137 0x2014 0 0 0 0 FF A4 0 1
789144 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789159 0x2014 0 0 0 0 FF 6F 0 0
789144 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789159 0x2014 0 0 0 0 FF 6F 0 0
789167 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789159 0x2014 0 0 0 0 FF 6F 0 0
789167 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789182 0x2014 0 0 0 0 FF C5 0 0
789167 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789182 0x2014 0 0 0 0 FF C5 0 0
789189 0x2114 0 0 0 0 FF FF FF FF
789070 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789182 0x2014 0 0 0 0 FF C5 0 0
789189 0x2114 0 0 0 0 FF FF FF FF
789197 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789182 0x2014 0 0 0 0 FF C5 0 0
789189 0x2114 0 0 0 0 FF FF FF FF
789197 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789211 0x2014 0 0 0 0 0 35 0 0
789189 0x2114 0 0 0 0 FF FF FF FF
789197 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789211 0x2014 0 0 0 0 0 35 0 0
789219 0x2114 0 0 0 0 FF FF FF FF
789197 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789211 0x2014 0 0 0 0 0 35 0 0
789219 0x2114 0 0 0 0 FF FF FF FF
789197 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789234 0x2014 0 0 0 0 FF AC 0 0
789219 0x2114 0 0 0 0 FF FF FF FF
789197 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789234 0x2014 0 0 0 0 FF AC 0 0
789241 0x2114 0 0 0 0 FF FF FF FF
789197 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789234 0x2014 0 0 0 0 FF AC 0 0
789241 0x2114 0 0 0 0 FF FF FF FF
789249 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789234 0x2014 0 0 0 0 FF AC 0 0
789241 0x2114 0 0 0 0 FF FF FF FF
789249 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789263 0x2014 0 0 0 0 FF B7 0 0
789241 0x2114 0 0 0 0 FF FF FF FF
789249 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789263 0x2014 0 0 0 0 FF B7 0 0
789271 0x2114 0 0 0 0 FF FF FF FF
789249 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789263 0x2014 0 0 0 0 FF B7 0 0
789271 0x2114 0 0 0 0 FF FF FF FF
789249 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789286 0x2014 0 0 0 0 0 23 0 1
789271 0x2114 0 0 0 0 FF FF FF FF
789249 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789286 0x2014 0 0 0 0 0 23 0 1
789293 0x2114 0 0 0 0 FF FF FF FF
789249 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789286 0x2014 0 0 0 0 0 23 0 1
789293 0x2114 0 0 0 0 FF FF FF FF
789249 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789308 0x2014 0 0 0 0 FF 97 0 1
789293 0x2114 0 0 0 0 FF FF FF FF
789249 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789308 0x2014 0 0 0 0 FF 97 0 1
789316 0x2114 0 0 0 0 FF FF FF FF
789249 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789308 0x2014 0 0 0 0 FF 97 0 1
789316 0x2114 0 0 0 0 FF FF FF FF
789323 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789308 0x2014 0 0 0 0 FF 97 0 1
789316 0x2114 0 0 0 0 FF FF FF FF
789323 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789338 0x2014 0 0 0 0 FF 33 0 0
789316 0x2114 0 0 0 0 FF FF FF FF
789323 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789338 0x2014 0 0 0 0 FF 33 0 0
789345 0x2114 0 0 0 0 FF FF FF FF
789323 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789338 0x2014 0 0 0 0 FF 33 0 0
789345 0x2114 0 0 0 0 FF FF FF FF
789323 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789360 0x2014 0 0 0 0 FF C1 0 0
789345 0x2114 0 0 0 0 FF FF FF FF
789323 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789360 0x2014 0 0 0 0 FF C1 0 0
789368 0x2114 0 0 0 0 FF FF FF FF
789323 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789360 0x2014 0 0 0 0 FF C1 0 0
789368 0x2114 0 0 0 0 FF FF FF FF
789375 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789360 0x2014 0 0 0 0 FF C1 0 0
789368 0x2114 0 0 0 0 FF FF FF FF
789375 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789390 0x2014 0 0 0 0 FF 95 0 0
789368 0x2114 0 0 0 0 FF FF FF FF
789375 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789390 0x2014 0 0 0 0 FF 95 0 0
789397 0x2114 0 0 0 0 FF FF FF FF
789375 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789390 0x2014 0 0 0 0 FF 95 0 0
789397 0x2114 0 0 0 0 FF FF FF FF
789375 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789412 0x2014 0 0 0 0 FF A6 0 1
789397 0x2114 0 0 0 0 FF FF FF FF
789375 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789412 0x2014 0 0 0 0 FF A6 0 1
789420 0x2114 0 0 0 0 FF FF FF FF
789375 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789412 0x2014 0 0 0 0 FF A6 0 1
789420 0x2114 0 0 0 0 FF FF FF FF
789375 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789435 0x2014 0 0 0 0 FF 39 0 0
789420 0x2114 0 0 0 0 FF FF FF FF
789375 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789435 0x2014 0 0 0 0 FF 39 0 0
789442 0x2114 0 0 0 0 FF FF FF FF
789375 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789435 0x2014 0 0 0 0 FF 39 0 0
789442 0x2114 0 0 0 0 FF FF FF FF
789449 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789435 0x2014 0 0 0 0 FF 39 0 0
789442 0x2114 0 0 0 0 FF FF FF FF
789449 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789464 0x2014 0 0 0 0 FF B4 0 0
789442 0x2114 0 0 0 0 FF FF FF FF
789449 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789464 0x2014 0 0 0 0 FF B4 0 0
789472 0x2114 0 0 0 0 FF FF FF FF
789449 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789464 0x2014 0 0 0 0 FF B4 0 0
789472 0x2114 0 0 0 0 FF FF FF FF
789449 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789487 0x2014 0 0 0 0 FF 8C 0 0
789472 0x2114 0 0 0 0 FF FF FF FF
789449 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789487 0x2014 0 0 0 0 FF 8C 0 0
789494 0x2114 0 0 0 0 FF FF FF FF
789449 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789487 0x2014 0 0 0 0 FF 8C 0 0
789494 0x2114 0 0 0 0 FF FF FF FF
789501 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789487 0x2014 0 0 0 0 FF 8C 0 0
789494 0x2114 0 0 0 0 FF FF FF FF
789501 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789516 0x2014 0 0 0 0 FF 57 0 0
789494 0x2114 0 0 0 0 FF FF FF FF
789501 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789516 0x2014 0 0 0 0 FF 57 0 0
789524 0x2114 0 0 0 0 FF FF FF FF
789501 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789516 0x2014 0 0 0 0 FF 57 0 0
789524 0x2114 0 0 0 0 FF FF FF FF
789501 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789539 0x2014 0 0 0 0 FF A0 0 1
789524 0x2114 0 0 0 0 FF FF FF FF
789501 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789539 0x2014 0 0 0 0 FF A0 0 1
789546 0x2114 0 0 0 0 FF FF FF FF
789501 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789539 0x2014 0 0 0 0 FF A0 0 1
789546 0x2114 0 0 0 0 FF FF FF FF
789554 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789539 0x2014 0 0 0 0 FF A0 0 1
789546 0x2114 0 0 0 0 FF FF FF FF
789554 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789568 0x2014 0 0 0 0 FF C8 0 0
789546 0x2114 0 0 0 0 FF FF FF FF
789554 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789568 0x2014 0 0 0 0 FF C8 0 0
789576 0x2114 0 0 0 0 FF FF FF FF
789554 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789568 0x2014 0 0 0 0 FF C8 0 0
789576 0x2114 0 0 0 0 FF FF FF FF
789554 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789591 0x2014 0 0 0 0 0 20 0 1
789576 0x2114 0 0 0 0 FF FF FF FF
789554 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789591 0x2014 0 0 0 0 0 20 0 1
789598 0x2114 0 0 0 0 FF FF FF FF
789554 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789591 0x2014 0 0 0 0 0 20 0 1
789598 0x2114 0 0 0 0 FF FF FF FF
789554 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789613 0x2014 0 0 0 0 FF 86 0 1
789598 0x2114 0 0 0 0 FF FF FF FF
789554 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789613 0x2014 0 0 0 0 FF 86 0 1
789621 0x2114 0 0 0 0 FF FF FF FF
789554 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789613 0x2014 0 0 0 0 FF 86 0 1
789621 0x2114 0 0 0 0 FF FF FF FF
789628 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789613 0x2014 0 0 0 0 FF 86 0 1
789621 0x2114 0 0 0 0 FF FF FF FF
789628 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789643 0x2014 0 0 0 0 FF 91 0 1
789621 0x2114 0 0 0 0 FF FF FF FF
789628 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789643 0x2014 0 0 0 0 FF 91 0 1
789650 0x2114 0 0 0 0 FF FF FF FF
789628 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789643 0x2014 0 0 0 0 FF 91 0 1
789650 0x2114 0 0 0 0 FF FF FF FF
789628 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789665 0x2014 0 0 0 0 FF 4F 0 1
789650 0x2114 0 0 0 0 FF FF FF FF
789628 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789665 0x2014 0 0 0 0 FF 4F 0 1
789673 0x2114 0 0 0 0 FF FF FF FF
789628 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789665 0x2014 0 0 0 0 FF 4F 0 1
789673 0x2114 0 0 0 0 FF FF FF FF
789680 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789665 0x2014 0 0 0 0 FF 4F 0 1
789673 0x2114 0 0 0 0 FF FF FF FF
789680 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789695 0x2014 0 0 0 0 FF 9A 0 0
789673 0x2114 0 0 0 0 FF FF FF FF
789680 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789695 0x2014 0 0 0 0 FF 9A 0 0
789702 0x2114 0 0 0 0 FF FF FF FF
789680 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789695 0x2014 0 0 0 0 FF 9A 0 0
789702 0x2114 0 0 0 0 FF FF FF FF
789680 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789717 0x2014 0 0 0 0 FF 8A 0 0
789702 0x2114 0 0 0 0 FF FF FF FF
789680 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789717 0x2014 0 0 0 0 FF 8A 0 0
789725 0x2114 0 0 0 0 FF FF FF FF
789680 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789717 0x2014 0 0 0 0 FF 8A 0 0
789725 0x2114 0 0 0 0 FF FF FF FF
789680 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789740 0x2014 0 0 0 0 FF 85 0 1
789725 0x2114 0 0 0 0 FF FF FF FF
789680 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789740 0x2014 0 0 0 0 FF 85 0 1
789747 0x2114 0 0 0 0 FF FF FF FF
789680 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789740 0x2014 0 0 0 0 FF 85 0 1
789747 0x2114 0 0 0 0 FF FF FF FF
789754 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789740 0x2014 0 0 0 0 FF 85 0 1
789747 0x2114 0 0 0 0 FF FF FF FF
789754 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789769 0x2014 0 0 0 0 FF 49 0 1
789747 0x2114 0 0 0 0 FF FF FF FF
789754 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789769 0x2014 0 0 0 0 FF 49 0 1
789777 0x2114 0 0 0 0 FF FF FF FF
789754 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789769 0x2014 0 0 0 0 FF 49 0 1
789777 0x2114 0 0 0 0 FF FF FF FF
789754 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789792 0x2014 0 0 0 0 FF CD 0 1
789777 0x2114 0 0 0 0 FF FF FF FF
789754 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789792 0x2014 0 0 0 0 FF CD 0 1
789799 0x2114 0 0 0 0 FF FF FF FF
789754 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789792 0x2014 0 0 0 0 FF CD 0 1
789799 0x2114 0 0 0 0 FF FF FF FF
789807 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789792 0x2014 0 0 0 0 FF CD 0 1
789799 0x2114 0 0 0 0 FF FF FF FF
789807 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789821 0x2014 0 0 0 0 FF 51 0 0
789799 0x2114 0 0 0 0 FF FF FF FF
789807 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789821 0x2014 0 0 0 0 FF 51 0 0
789829 0x2114 0 0 0 0 FF FF FF FF
789807 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789821 0x2014 0 0 0 0 FF 51 0 0
789829 0x2114 0 0 0 0 FF FF FF FF
789807 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789844 0x2014 0 0 0 0 FF 92 0 0
789829 0x2114 0 0 0 0 FF FF FF FF
789807 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789844 0x2014 0 0 0 0 FF 92 0 0
789851 0x2114 0 0 0 0 FF FF FF FF
789807 0x2214 0 C8 4 F5 2 FF FF FF
789122 0x2314 0 0 0 0 0 0 0 0
789844 0x2014 0 0 0 0 FF 92 0 0
789851 0x2114 0 0 0 0 FF FF FF FF
789807 0x2214 0 C8 4 F5 2 FF FF FF
789859 0x2314 0 0 0 0 0 0 0 0
789844 0x2014 0 0 0 0 FF 92 0 0
789851 0x2114 0 0 0 0 FF FF FF FF
789807 0x2214 0 C8 4 F5 2 FF FF FF
789859 0x2314 0 0 0 0 0 0 0 0
789873 0x2014 0 0 0 0 FF 8E 0 1
789851 0x2114 0 0 0 0 FF FF FF FF
789807 0x2214 0 C8 4 F5 2 FF FF FF
789859 0x2314 0 0 0 0 0 0 0 0
789873 0x2014 0 0 0 0 FF 8E 0 1
789881 0x2114 0 0 0 0 FF FF FF FF
789807 0x2214 0 C8 4 F5 2 FF FF FF
789859 0x2314 0 0 0 0 0 0 0 0
