Timestamp ID Value1 Value2 Value3 Value4 Byte1 Byte2 Byte3 Byte4
147759 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147774 0x2014 0 0 0 0 FF 7F 0 0
147751 0x2114 0 0 0 0 FF FF FF FF
147759 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147774 0x2014 0 0 0 0 FF 7F 0 0
147781 0x2114 0 0 0 0 FF FF FF FF
147759 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147774 0x2014 0 0 0 0 FF 7F 0 0
147781 0x2114 0 0 0 0 FF FF FF FF
147759 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147796 0x2014 0 0 0 0 FF 50 0 0
147781 0x2114 0 0 0 0 FF FF FF FF
147759 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147796 0x2014 0 0 0 0 FF 50 0 0
147803 0x2114 0 0 0 0 FF FF FF FF
147759 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147796 0x2014 0 0 0 0 FF 50 0 0
147803 0x2114 0 0 0 0 FF FF FF FF
147759 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147818 0x2014 0 0 0 0 FF A7 0 0
147803 0x2114 0 0 0 0 FF FF FF FF
147759 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147818 0x2014 0 0 0 0 FF A7 0 0
147826 0x2114 0 0 0 0 FF FF FF FF
147759 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147818 0x2014 0 0 0 0 FF A7 0 0
147826 0x2114 0 0 0 0 FF FF FF FF
147833 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147818 0x2014 0 0 0 0 FF A7 0 0
147826 0x2114 0 0 0 0 FF FF FF FF
147833 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147848 0x2014 0 0 0 0 FF 9B 0 1
147826 0x2114 0 0 0 0 FF FF FF FF
147833 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147848 0x2014 0 0 0 0 FF 9B 0 1
147856 0x2114 0 0 0 0 FF FF FF FF
147833 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147848 0x2014 0 0 0 0 FF 9B 0 1
147856 0x2114 0 0 0 0 FF FF FF FF
147833 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147870 0x2014 0 0 0 0 FF 90 0 1
147856 0x2114 0 0 0 0 FF FF FF FF
147833 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147870 0x2014 0 0 0 0 FF 90 0 1
147878 0x2114 0 0 0 0 FF FF FF FF
147833 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147870 0x2014 0 0 0 0 FF 90 0 1
147878 0x2114 0 0 0 0 FF FF FF FF
147885 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147870 0x2014 0 0 0 0 FF 90 0 1
147878 0x2114 0 0 0 0 FF FF FF FF
147885 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147900 0x2014 0 0 0 0 FF 8F 0 1
147878 0x2114 0 0 0 0 FF FF FF FF
147885 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147900 0x2014 0 0 0 0 FF 8F 0 1
147908 0x2114 0 0 0 0 FF FF FF FF
147885 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147900 0x2014 0 0 0 0 FF 8F 0 1
147908 0x2114 0 0 0 0 FF FF FF FF
147885 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147922 0x2014 0 0 0 0 FF 9A 0 1
147908 0x2114 0 0 0 0 FF FF FF FF
147885 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147922 0x2014 0 0 0 0 FF 9A 0 1
147930 0x2114 0 0 0 0 FF FF FF FF
147885 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147922 0x2014 0 0 0 0 FF 9A 0 1
147930 0x2114 0 0 0 0 FF FF FF FF
147937 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147922 0x2014 0 0 0 0 FF 9A 0 1
147930 0x2114 0 0 0 0 FF FF FF FF
147937 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147952 0x2014 0 0 0 0 FF 4A 0 0
147930 0x2114 0 0 0 0 FF FF FF FF
147937 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147952 0x2014 0 0 0 0 FF 4A 0 0
147960 0x2114 0 0 0 0 FF FF FF FF
147937 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147952 0x2014 0 0 0 0 FF 4A 0 0
147960 0x2114 0 0 0 0 FF FF FF FF
147937 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147975 0x2014 0 0 0 0 FF 48 0 0
147960 0x2114 0 0 0 0 FF FF FF FF
147937 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147975 0x2014 0 0 0 0 FF 48 0 0
147982 0x2114 0 0 0 0 FF FF FF FF
147937 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147975 0x2014 0 0 0 0 FF 48 0 0
147982 0x2114 0 0 0 0 FF FF FF FF
147937 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147997 0x2014 0 0 0 0 0 4E 0 0
147982 0x2114 0 0 0 0 FF FF FF FF
147937 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147997 0x2014 0 0 0 0 0 4E 0 0
148004 0x2114 0 0 0 0 FF FF FF FF
147937 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147997 0x2014 0 0 0 0 0 4E 0 0
148004 0x2114 0 0 0 0 FF FF FF FF
148012 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
147997 0x2014 0 0 0 0 0 4E 0 0
148004 0x2114 0 0 0 0 FF FF FF FF
148012 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148027 0x2014 0 0 0 0 FF B5 0 0
148004 0x2114 0 0 0 0 FF FF FF FF
148012 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148027 0x2014 0 0 0 0 FF B5 0 0
148034 0x2114 0 0 0 0 FF FF FF FF
148012 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148027 0x2014 0 0 0 0 FF B5 0 0
148034 0x2114 0 0 0 0 FF FF FF FF
148012 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148049 0x2014 0 0 0 0 FF 57 0 1
148034 0x2114 0 0 0 0 FF FF FF FF
148012 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148049 0x2014 0 0 0 0 FF 57 0 1
148056 0x2114 0 0 0 0 FF FF FF FF
148012 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148049 0x2014 0 0 0 0 FF 57 0 1
148056 0x2114 0 0 0 0 FF FF FF FF
148064 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148049 0x2014 0 0 0 0 FF 57 0 1
148056 0x2114 0 0 0 0 FF FF FF FF
148064 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148079 0x2014 0 0 0 0 FF BA 0 1
148056 0x2114 0 0 0 0 FF FF FF FF
148064 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148079 0x2014 0 0 0 0 FF BA 0 1
148086 0x2114 0 0 0 0 FF FF FF FF
148064 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148079 0x2014 0 0 0 0 FF BA 0 1
148086 0x2114 0 0 0 0 FF FF FF FF
148064 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148101 0x2014 0 0 0 0 FF B6 0 0
148086 0x2114 0 0 0 0 FF FF FF FF
148064 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148101 0x2014 0 0 0 0 FF B6 0 0
148108 0x2114 0 0 0 0 FF FF FF FF
148064 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148101 0x2014 0 0 0 0 FF B6 0 0
148108 0x2114 0 0 0 0 FF FF FF FF
148064 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148123 0x2014 0 0 0 0 FF 7E 0 0
148108 0x2114 0 0 0 0 FF FF FF FF
148064 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148123 0x2014 0 0 0 0 FF 7E 0 0
148131 0x2114 0 0 0 0 FF FF FF FF
148064 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148123 0x2014 0 0 0 0 FF 7E 0 0
148131 0x2114 0 0 0 0 FF FF FF FF
148138 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148123 0x2014 0 0 0 0 FF 7E 0 0
148131 0x2114 0 0 0 0 FF FF FF FF
148138 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148153 0x2014 0 0 0 0 FF A9 0 0
148131 0x2114 0 0 0 0 FF FF FF FF
148138 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148153 0x2014 0 0 0 0 FF A9 0 0
148161 0x2114 0 0 0 0 FF FF FF FF
148138 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148153 0x2014 0 0 0 0 FF A9 0 0
148161 0x2114 0 0 0 0 FF FF FF FF
148138 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148175 0x2014 0 0 0 0 FF C2 0 1
148161 0x2114 0 0 0 0 FF FF FF FF
148138 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148175 0x2014 0 0 0 0 FF C2 0 1
148183 0x2114 0 0 0 0 FF FF FF FF
148138 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148175 0x2014 0 0 0 0 FF C2 0 1
148183 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148175 0x2014 0 0 0 0 FF C2 0 1
148183 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148205 0x2014 0 0 0 0 FF DB 0 0
148183 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148205 0x2014 0 0 0 0 FF DB 0 0
148213 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148205 0x2014 0 0 0 0 FF DB 0 0
148213 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148227 0x2014 0 0 0 0 FF A6 0 0
148213 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148227 0x2014 0 0 0 0 FF A6 0 0
148235 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
147506 0x2314 0 0 0 0 0 0 0 0
148227 0x2014 0 0 0 0 FF A6 0 0
148235 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148227 0x2014 0 0 0 0 FF A6 0 0
148235 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148257 0x2014 0 0 0 0 FF A9 0 0
148235 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148257 0x2014 0 0 0 0 FF A9 0 0
148265 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148257 0x2014 0 0 0 0 FF A9 0 0
148265 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148280 0x2014 0 0 0 0 FF 78 0 0
148265 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148280 0x2014 0 0 0 0 FF 78 0 0
148287 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148280 0x2014 0 0 0 0 FF 78 0 0
148287 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148302 0x2014 0 0 0 0 FF 69 0 0
148287 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148302 0x2014 0 0 0 0 FF 69 0 0
148309 0x2114 0 0 0 0 FF FF FF FF
148190 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148302 0x2014 0 0 0 0 FF 69 0 0
148309 0x2114 0 0 0 0 FF FF FF FF
148317 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148302 0x2014 0 0 0 0 FF 69 0 0
148309 0x2114 0 0 0 0 FF FF FF FF
148317 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148332 0x2014 0 0 0 0 FF 72 0 0
148309 0x2114 0 0 0 0 FF FF FF FF
148317 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148332 0x2014 0 0 0 0 FF 72 0 0
148339 0x2114 0 0 0 0 FF FF FF FF
148317 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148332 0x2014 0 0 0 0 FF 72 0 0
148339 0x2114 0 0 0 0 FF FF FF FF
148317 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148354 0x2014 0 0 0 0 FF A8 0 0
148339 0x2114 0 0 0 0 FF FF FF FF
148317 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148354 0x2014 0 0 0 0 FF A8 0 0
148361 0x2114 0 0 0 0 FF FF FF FF
148317 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148354 0x2014 0 0 0 0 FF A8 0 0
148361 0x2114 0 0 0 0 FF FF FF FF
148369 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148354 0x2014 0 0 0 0 FF A8 0 0
148361 0x2114 0 0 0 0 FF FF FF FF
148369 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148384 0x2014 0 0 0 0 FF 7B 0 1
148361 0x2114 0 0 0 0 FF FF FF FF
148369 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148384 0x2014 0 0 0 0 FF 7B 0 1
148391 0x2114 0 0 0 0 FF FF FF FF
148369 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148384 0x2014 0 0 0 0 FF 7B 0 1
148391 0x2114 0 0 0 0 FF FF FF FF
148369 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148406 0x2014 0 0 0 0 FF B1 0 1
148391 0x2114 0 0 0 0 FF FF FF FF
148369 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148406 0x2014 0 0 0 0 FF B1 0 1
148413 0x2114 0 0 0 0 FF FF FF FF
148369 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148406 0x2014 0 0 0 0 FF B1 0 1
148413 0x2114 0 0 0 0 FF FF FF FF
148369 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148428 0x2014 0 0 0 0 FF 86 0 1
148413 0x2114 0 0 0 0 FF FF FF FF
148369 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148428 0x2014 0 0 0 0 FF 86 0 1
148436 0x2114 0 0 0 0 FF FF FF FF
148369 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148428 0x2014 0 0 0 0 FF 86 0 1
148436 0x2114 0 0 0 0 FF FF FF FF
148443 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148428 0x2014 0 0 0 0 FF 86 0 1
148436 0x2114 0 0 0 0 FF FF FF FF
148443 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148458 0x2014 0 0 0 0 FF 94 0 1
148436 0x2114 0 0 0 0 FF FF FF FF
148443 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148458 0x2014 0 0 0 0 FF 94 0 1
148466 0x2114 0 0 0 0 FF FF FF FF
148443 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148458 0x2014 0 0 0 0 FF 94 0 1
148466 0x2114 0 0 0 0 FF FF FF FF
148443 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148480 0x2014 0 0 0 0 FF 76 0 1
148466 0x2114 0 0 0 0 FF FF FF FF
148443 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148480 0x2014 0 0 0 0 FF 76 0 1
148488 0x2114 0 0 0 0 FF FF FF FF
148443 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148480 0x2014 0 0 0 0 FF 76 0 1
148488 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148480 0x2014 0 0 0 0 FF 76 0 1
148488 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148510 0x2014 0 0 0 0 FF D4 0 0
148488 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148510 0x2014 0 0 0 0 FF D4 0 0
148518 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148510 0x2014 0 0 0 0 FF D4 0 0
148518 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148533 0x2014 0 0 0 0 FF 63 0 1
148518 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148533 0x2014 0 0 0 0 FF 63 0 1
148540 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148242 0x2314 0 0 0 0 0 0 0 0
148533 0x2014 0 0 0 0 FF 63 0 1
148540 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148533 0x2014 0 0 0 0 FF 63 0 1
148540 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148562 0x2014 0 0 0 0 FF 70 0 1
148540 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148562 0x2014 0 0 0 0 FF 70 0 1
148570 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148562 0x2014 0 0 0 0 FF 70 0 1
148570 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148585 0x2014 0 0 0 0 FF 86 0 1
148570 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148585 0x2014 0 0 0 0 FF 86 0 1
148592 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148585 0x2014 0 0 0 0 FF 86 0 1
148592 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148607 0x2014 0 0 0 0 FF 4D 0 0
148592 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148607 0x2014 0 0 0 0 FF 4D 0 0
148614 0x2114 0 0 0 0 FF FF FF FF
148495 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148607 0x2014 0 0 0 0 FF 4D 0 0
148614 0x2114 0 0 0 0 FF FF FF FF
148622 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148607 0x2014 0 0 0 0 FF 4D 0 0
148614 0x2114 0 0 0 0 FF FF FF FF
148622 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148637 0x2014 0 0 0 0 FF A9 0 0
148614 0x2114 0 0 0 0 FF FF FF FF
148622 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148637 0x2014 0 0 0 0 FF A9 0 0
148644 0x2114 0 0 0 0 FF FF FF FF
148622 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148637 0x2014 0 0 0 0 FF A9 0 0
148644 0x2114 0 0 0 0 FF FF FF FF
148622 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148659 0x2014 0 0 0 0 FF 5F 0 1
148644 0x2114 0 0 0 0 FF FF FF FF
148622 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148659 0x2014 0 0 0 0 FF 5F 0 1
148666 0x2114 0 0 0 0 FF FF FF FF
148622 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148659 0x2014 0 0 0 0 FF 5F 0 1
148666 0x2114 0 0 0 0 FF FF FF FF
148674 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148659 0x2014 0 0 0 0 FF 5F 0 1
148666 0x2114 0 0 0 0 FF FF FF FF
148674 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148689 0x2014 0 0 0 0 FF 1C 0 1
148666 0x2114 0 0 0 0 FF FF FF FF
148674 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148689 0x2014 0 0 0 0 FF 1C 0 1
148696 0x2114 0 0 0 0 FF FF FF FF
148674 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148689 0x2014 0 0 0 0 FF 1C 0 1
148696 0x2114 0 0 0 0 FF FF FF FF
148674 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148711 0x2014 0 0 0 0 FF AA 0 1
148696 0x2114 0 0 0 0 FF FF FF FF
148674 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148711 0x2014 0 0 0 0 FF AA 0 1
148718 0x2114 0 0 0 0 FF FF FF FF
148674 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148711 0x2014 0 0 0 0 FF AA 0 1
148718 0x2114 0 0 0 0 FF FF FF FF
148674 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148733 0x2014 0 0 0 0 FF A2 0 1
148718 0x2114 0 0 0 0 FF FF FF FF
148674 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148733 0x2014 0 0 0 0 FF A2 0 1
148741 0x2114 0 0 0 0 FF FF FF FF
148674 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148733 0x2014 0 0 0 0 FF A2 0 1
148741 0x2114 0 0 0 0 FF FF FF FF
148748 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148733 0x2014 0 0 0 0 FF A2 0 1
148741 0x2114 0 0 0 0 FF FF FF FF
148748 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148763 0x2014 0 0 0 0 0 17 0 0
148741 0x2114 0 0 0 0 FF FF FF FF
148748 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148763 0x2014 0 0 0 0 0 17 0 0
148771 0x2114 0 0 0 0 FF FF FF FF
148748 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148763 0x2014 0 0 0 0 0 17 0 0
148771 0x2114 0 0 0 0 FF FF FF FF
148748 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148785 0x2014 0 0 0 0 FF 96 0 1
148771 0x2114 0 0 0 0 FF FF FF FF
148748 0x2214 0 C7 4 F5 2 FF FF FF
148547 0x2314 0 0 0 0 0 0 0 0
148785 0x2014 0 0 0 0 FF 96 0 1
